Timestamp,World_X,World_Y,World_Z,UTM_Easting,UTM_Northing,UTM_Zone,Velocity_kmh,Yaw,pitch,Roll,F_LeftValue,F_RightValue,Total_M,Start_M,CurrentSpeed,Acceleration,Deceleration
3.404,0.02,270.20,25.34,320832.6604,4039046.5119,52,0.50,-90.0007,0.1196,0.0026,-0.0000,0.0000,0.927,0.664,0.0014,-0.0284,0.0284
3.504,0.02,270.20,25.20,320832.6604,4039046.5120,52,5.75,-90.0007,0.1212,0.0020,-0.0000,0.0000,0.929,0.665,0.0160,0.1459,0.0000
3.696,0.02,270.19,25.18,320832.6604,4039046.5120,52,5.31,-90.0007,0.1215,0.0020,-0.0000,0.0000,0.929,0.666,0.0148,-0.0123,0.0123
3.736,0.02,270.20,25.28,320832.6604,4039046.5120,52,11.27,-90.0007,0.1205,0.0032,-0.0000,0.0000,0.930,0.664,0.0313,0.1655,0.0000
3.813,0.02,270.20,25.55,320832.6604,4039046.5119,52,13.32,-90.0007,0.1168,0.0034,-0.0000,0.0000,0.933,0.662,0.0370,0.0569,0.0000
3.904,0.02,270.20,25.50,320832.6604,4039046.5119,52,2.87,-90.0007,0.1174,0.0031,-0.0000,0.0000,0.933,0.662,0.0080,-0.2902,0.2902
4.006,0.02,270.20,25.52,320832.6604,4039046.5119,52,0.00,-90.0007,0.1181,0.0035,-0.0000,0.0000,0.934,0.662,0.0000,-0.0798,0.0798
4.132,0.02,270.20,25.37,320832.6604,4039046.5120,52,16.82,-90.0007,0.1199,0.0024,-0.0000,0.0000,0.935,0.664,0.0467,0.4671,0.0000
4.234,0.02,270.20,25.49,320832.6604,4039046.5119,52,8.79,-90.0006,0.1184,0.0035,-0.0000,0.0000,0.936,0.662,0.0244,-0.2229,0.2229
4.300,0.02,270.20,25.59,320832.6604,4039046.5119,52,3.68,-90.0006,0.1167,0.0034,-0.0000,0.0000,0.937,0.661,0.0102,-0.1420,0.1420
4.401,0.02,270.20,25.37,320832.6604,4039046.5119,52,18.57,-90.0007,0.1200,0.0024,-0.0000,0.0000,0.939,0.664,0.0516,0.4137,0.0000
4.501,0.02,270.19,25.05,320832.6604,4039046.5120,52,3.11,-90.0007,0.1250,0.0020,-0.0000,0.0000,0.943,0.667,0.0086,-0.4294,0.4294
4.601,0.02,270.20,25.14,320832.6604,4039046.5119,52,4.31,-90.0007,0.1208,0.0019,-0.0000,0.0000,0.944,0.666,0.0120,0.0333,0.0000
4.714,0.02,270.20,25.19,320832.6604,4039046.5119,52,0.00,-90.0007,0.1204,0.0020,-0.0000,0.0000,0.944,0.665,0.0000,-0.1198,0.1198
4.807,0.02,270.20,25.19,320832.6604,4039046.5119,52,0.00,-90.0007,0.1207,0.0020,-0.0000,0.0000,0.944,0.665,0.0000,0.0000,0.0000
4.903,0.02,270.20,25.19,320832.6604,4039046.5119,52,0.00,-90.0007,0.1209,0.0020,-0.0000,0.0000,0.944,0.665,0.0000,0.0000,0.0000
5.015,0.02,270.20,25.19,320832.6604,4039046.5119,52,0.14,-90.0007,0.1207,0.0021,-0.0000,0.0000,0.944,0.665,0.0004,0.0040,0.0000
5.113,0.02,270.20,25.20,320832.6604,4039046.5119,52,0.07,-90.0007,0.1207,0.0021,-0.0000,0.0000,0.944,0.665,0.0002,-0.0021,0.0021
5.206,0.02,270.20,25.20,320832.6604,4039046.5119,52,0.53,-90.0007,0.1206,0.0021,-0.0000,0.0000,0.944,0.665,0.0015,0.0129,0.0000
5.315,0.02,270.20,25.19,320832.6604,4039046.5119,52,0.83,-90.0007,0.1209,0.0020,-0.0000,0.0000,0.944,0.665,0.0023,0.0082,0.0000
5.406,0.02,270.20,25.18,320832.6604,4039046.5119,52,0.41,-90.0007,0.1209,0.0020,-0.0000,0.0000,0.945,0.665,0.0011,-0.0116,0.0116
5.509,0.02,270.20,25.17,320832.6604,4039046.5119,52,0.05,-90.0007,0.1210,0.0020,-0.0000,0.0000,0.945,0.666,0.0001,-0.0102,0.0102
5.600,0.02,270.20,25.18,320832.6604,4039046.5119,52,0.36,-90.0007,0.1209,0.0020,-0.0000,0.0000,0.945,0.665,0.0010,0.0088,0.0000
5.705,0.02,270.20,25.17,320832.6604,4039046.5119,52,0.50,-90.0007,0.1210,0.0019,-0.0000,0.0000,0.945,0.666,0.0014,0.0038,0.0000
5.813,0.02,270.20,25.18,320832.6604,4039046.5119,52,0.00,-90.0007,0.1210,0.0019,-0.0000,0.0000,0.945,0.665,0.0000,-0.0139,0.0139
5.901,0.02,270.20,25.18,320832.6604,4039046.5119,52,0.00,-90.0007,0.1208,0.0020,-0.0000,0.0000,0.945,0.666,0.0000,0.0000,0.0000
6.011,0.02,270.20,25.18,320832.6604,4039046.5119,52,0.63,-90.0007,0.1208,0.0020,-0.0000,0.0000,0.945,0.665,0.0017,0.0174,0.0000
6.117,0.02,270.20,25.17,320832.6604,4039046.5119,52,0.12,-90.0007,0.1209,0.0020,-0.0000,0.0000,0.945,0.666,0.0003,-0.0139,0.0139
6.208,0.02,270.20,25.18,320832.6604,4039046.5119,52,1.56,-90.0007,0.1209,0.0020,-0.0000,0.0000,0.945,0.665,0.0043,0.0399,0.0000
6.314,0.02,270.20,25.18,320832.6604,4039046.5119,52,0.45,-90.0007,0.1208,0.0020,-0.0000,0.0000,0.945,0.665,0.0013,-0.0307,0.0307
6.427,0.02,270.20,25.30,320832.6604,4039046.5119,52,13.59,-90.0006,0.1197,0.0031,-0.0000,0.0000,0.946,0.664,0.0378,0.3649,0.0000
6.533,0.02,270.20,25.63,320832.6604,4039046.5119,52,5.99,-90.0006,0.1159,0.0033,-0.0000,0.0000,0.950,0.661,0.0166,-0.2110,0.2110
6.633,0.02,270.20,25.57,320832.6604,4039046.5119,52,3.75,-90.0006,0.1176,0.0034,-0.0000,0.0000,0.950,0.662,0.0104,-0.0624,0.0624
6.735,0.02,270.20,25.54,320832.6604,4039046.5119,52,0.00,-90.0006,0.1183,0.0035,-0.0000,0.0000,0.951,0.662,0.0000,-0.1041,0.1041
6.802,0.02,270.20,25.55,320832.6604,4039046.5119,52,0.80,-90.0006,0.1178,0.0035,-0.0000,0.0000,0.951,0.662,0.0022,0.0221,0.0000
6.905,0.02,270.20,25.56,320832.6604,4039046.5119,52,0.00,-90.0006,0.1177,0.0035,-0.0000,0.0000,0.951,0.662,0.0000,-0.0221,0.0221
7.005,0.02,270.20,25.37,320832.6604,4039046.5119,52,17.13,-90.0007,0.1199,0.0024,-0.0000,0.0000,0.953,0.664,0.0476,0.4758,0.0000
7.132,0.02,270.20,25.38,320832.6604,4039046.5119,52,13.41,-90.0006,0.1202,0.0035,-0.0000,0.0000,0.953,0.664,0.0372,-0.1033,0.1033
7.203,0.02,270.20,25.59,320832.6604,4039046.5119,52,9.30,-90.0006,0.1164,0.0034,-0.0000,0.0000,0.955,0.661,0.0258,-0.1141,0.1141
7.306,0.02,270.20,25.51,320832.6604,4039046.5119,52,6.07,-90.0006,0.1182,0.0033,-0.0000,0.0000,0.956,0.662,0.0169,-0.0898,0.0898
7.406,0.02,270.19,25.12,320832.6604,4039046.5120,52,10.77,-90.0006,0.1242,0.0021,-0.0000,0.0000,0.960,0.666,0.0299,0.1305,0.0000
7.506,0.02,270.20,25.06,320832.6604,4039046.5119,52,0.54,-90.0006,0.1216,0.0020,-0.0000,0.0000,0.960,0.667,0.0015,-0.2841,0.2841
7.606,0.02,158.29,25.12,320832.6604,4039047.6310,52,7635.63,-90.0002,0.7535,0.0019,-0.0000,0.0000,2.079,1.301,21.2101,212.0860,0.0000
7.715,0.02,-237.74,25.28,320832.6604,4039051.5913,52,12506.40,-90.0000,0.8823,0.0022,-0.0000,0.0000,6.040,5.121,34.7400,135.2990,0.0000
7.803,0.02,-663.86,25.44,320832.6604,4039055.8525,52,22064.12,-89.9995,1.4317,0.0024,-0.0000,0.0000,10.301,9.362,61.2892,265.4923,0.0000
7.913,-19.09,-1241.47,14.70,320832.4693,4039061.6286,52,12670.49,-89.3077,0.9755,-0.1955,-0.0000,0.0000,16.081,15.136,35.1958,-260.9341,260.9341
8.002,-17.69,-1565.05,17.88,320832.4832,4039064.8644,52,13455.99,-88.8307,1.3987,-0.2156,-0.0000,0.0000,19.317,18.366,37.3778,21.8194,0.0000
8.110,-12.37,-1781.13,21.06,320832.5365,4039067.0252,52,2185.67,-89.1244,0.0466,-0.1788,-0.0000,0.0000,21.479,20.524,6.0713,-313.0645,313.0645
8.217,-8.25,-2517.98,33.71,320832.5777,4039074.3937,52,31803.48,-89.3588,0.1414,0.0088,-0.0000,0.0000,28.848,27.886,88.3430,822.7169,0.0000
8.321,-7.26,-2684.07,32.22,320832.5876,4039076.0546,52,16026.56,-89.4261,-2.8314,-0.0891,-0.0000,0.0000,30.509,29.547,44.5182,-438.2478,438.2478
8.428,-4.55,-3124.79,25.09,320832.6147,4039080.4619,52,15926.50,-89.4088,-5.7633,0.0797,-0.0000,0.0000,34.917,33.955,44.2403,-2.7795,2.7795
8.511,-1.14,-3570.67,21.08,320832.6488,4039084.9206,52,15872.03,-89.2302,-0.7563,0.0375,-0.0000,0.0000,39.376,38.413,44.0890,-1.5129,1.5129
8.611,2.76,-4012.12,25.64,320832.6878,4039089.3351,52,15821.33,-89.2222,0.8664,0.0162,-0.0000,0.0000,43.791,42.826,43.9481,-1.4084,1.4084
8.711,6.88,-4450.13,25.83,320832.7290,4039093.7152,52,15769.40,-89.3050,-0.0938,0.0062,-0.0000,0.0000,48.172,47.206,43.8039,-1.4425,1.4425
8.811,10.99,-4886.66,15.57,320832.7701,4039098.0806,52,15725.99,-89.3657,-0.8212,-0.0016,-0.0000,0.0000,52.538,51.572,43.6833,-1.2057,1.2057
8.914,15.15,-5328.81,-5.62,320832.8117,4039102.5020,52,15691.25,-89.4109,-1.3629,-0.0069,-0.0000,0.0000,56.965,55.997,43.5868,-0.9652,0.9652
9.017,19.38,-5778.96,-38.46,320832.8540,4039107.0035,52,15665.55,-89.4444,-1.7660,-0.0105,-0.0000,0.0000,61.479,60.504,43.5154,-0.7137,0.7137
9.105,22.99,-6162.84,-75.50,320832.8901,4039110.8423,52,15651.46,-89.4657,-2.0218,-0.0127,-0.0000,0.0000,65.335,64.351,43.4763,-0.3914,0.3914
9.208,27.14,-6604.33,-128.42,320832.9316,4039115.2572,52,15644.25,-89.4841,-2.2421,-0.0145,-0.0000,0.0000,69.782,68.779,43.4563,-0.2002,0.2002
9.313,31.42,-7059.61,-194.73,320832.9744,4039119.8100,52,15647.00,-89.4978,-2.4074,-0.0158,-0.0000,0.0000,74.383,73.353,43.4639,0.0762,0.0000
9.400,34.93,-7432.26,-257.90,320833.0095,4039123.5365,52,15656.98,-89.5062,-2.5081,-0.0166,-0.0000,0.0000,78.163,77.103,43.4916,0.2774,0.0000
9.504,39.03,-7868.32,-342.07,320833.0505,4039127.8971,52,15677.56,-89.5136,-2.5966,-0.0173,-0.0000,0.0000,82.604,81.500,43.5488,0.5716,0.0000
9.608,43.27,-8318.43,-440.71,320833.0929,4039132.3982,52,15708.89,-89.5191,-2.6631,-0.0178,-0.0000,0.0000,87.212,86.050,43.6358,0.8704,0.0000
9.714,47.38,-8754.67,-547.74,320833.1340,4039136.7606,52,15749.06,-89.5230,-2.7100,-0.0182,-0.0000,0.0000,91.704,90.474,43.7474,1.1157,0.0000
9.800,50.92,-9131.34,-649.34,320833.1694,4039140.5273,52,15791.48,-89.5255,-2.7402,-0.0184,-0.0000,0.0000,95.606,94.306,43.8652,1.1785,0.0000
9.903,54.99,-9563.08,-776.27,320833.2101,4039144.8447,52,15848.93,-89.5277,-2.7661,-0.0186,-0.0000,0.0000,100.106,98.715,44.0248,1.5958,0.0000
10.008,59.18,-10007.56,-918.82,320833.2520,4039149.2895,52,15917.87,-89.5293,-2.7855,-0.0187,-0.0000,0.0000,104.774,103.273,44.2163,1.9149,0.0000
10.112,63.24,-10438.08,-1068.42,320833.2926,4039153.5947,52,15994.06,-89.5304,-2.7992,-0.0188,-0.0000,0.0000,109.332,107.709,44.4279,2.1164,0.0000
10.200,66.73,-10807.99,-1206.14,320833.3275,4039157.2938,52,16066.87,-89.5311,-2.8079,-0.0189,-0.0000,0.0000,113.279,111.540,44.6302,2.0225,0.0000
10.302,70.76,-11235.40,-1375.87,320833.3678,4039161.5679,52,16159.38,-89.5318,-2.8155,-0.0189,-0.0000,0.0000,117.878,115.988,44.8872,2.5698,0.0000
10.408,74.85,-11668.77,-1559.72,320833.4087,4039165.9016,52,16262.27,-89.5322,-2.8211,-0.0190,-0.0000,0.0000,122.586,120.527,45.1730,2.8580,0.0000
10.510,78.85,-12092.25,-1750.86,320833.4487,4039170.1364,52,16371.55,-89.5326,-2.8251,-0.0190,-0.0000,0.0000,127.232,124.991,45.4765,3.0353,0.0000
10.615,82.99,-12530.26,-1960.69,320833.4901,4039174.5165,52,16493.52,-89.5328,-2.8281,-0.0190,-0.0000,0.0000,132.089,129.640,45.8153,3.3882,0.0000
10.701,86.31,-12882.43,-2138.35,320833.5233,4039178.0382,52,16598.10,-89.5329,-2.8299,-0.0190,-0.0000,0.0000,136.034,133.404,46.1058,2.9051,0.0000
10.806,90.37,-13311.38,-2365.68,320833.5639,4039182.3277,52,16733.21,-89.5331,-2.8316,-0.0191,-0.0000,0.0000,140.889,138.022,46.4811,3.7530,0.0000
10.908,94.29,-13725.60,-2596.63,320833.6030,4039186.4699,52,16871.60,-89.5332,-2.8327,-0.0191,-0.0000,0.0000,145.631,142.518,46.8656,3.8442,0.0000
11.026,96.25,-13932.98,-2716.52,320833.6227,4039188.5437,52,16943.77,-89.5332,-2.8332,-0.0191,-0.0000,0.0000,148.027,144.783,47.0660,2.0046,0.0000
11.110,100.09,-14338.77,-2959.99,320833.6611,4039192.6016,52,17090.47,-89.5333,-2.8339,-0.0191,-0.0000,0.0000,152.759,149.244,47.4735,4.0750,0.0000
