Timestamp,World_X,World_Y,World_Z,UTM_Easting,UTM_Northing,UTM_Zone,Velocity_kmh,Yaw,pitch,Roll,F_LeftValue,F_RightValue,Total_M,Start_M,CurrentSpeed,Acceleration,Deceleration
0.100,0.00,270.00,87.92,320832.6602,4039046.5139,52,293.85,-90.0000,0.0000,0.0000,-0.0000,0.0000,0.000,0.000,0.8163,0.0000,0.0000
0.200,0.00,270.00,74.05,320832.6602,4039046.5139,52,646.16,-90.0000,0.0000,0.0000,-0.0000,0.0000,0.139,0.139,1.7949,9.7861,0.0000
0.300,0.00,270.00,50.39,320832.6602,4039046.5139,52,998.10,-90.0000,0.0000,0.0000,-0.0000,0.0000,0.375,0.375,2.7725,9.7764,0.0000
0.400,-0.00,269.96,18.88,320832.6602,4039046.5143,52,938.71,-89.9999,0.0424,0.0030,-0.0000,0.0000,0.690,0.690,2.6075,-1.6498,1.6498
0.500,-0.00,269.91,19.96,320832.6601,4039046.5149,52,431.74,-90.0000,0.1953,0.0079,-0.0000,0.0000,0.701,0.680,1.1993,-14.0826,14.0826
0.600,0.00,270.15,28.52,320832.6602,4039046.5124,52,165.30,-90.0003,0.0015,0.0024,-0.0000,0.0000,0.787,0.594,0.4592,-7.4009,7.4009
0.700,0.01,270.36,27.38,320832.6603,4039046.5103,52,187.51,-90.0004,-0.1458,0.0002,-0.0000,0.0000,0.798,0.605,0.5209,0.6168,0.0000
0.800,0.01,270.19,23.93,320832.6603,4039046.5121,52,26.82,-90.0004,0.1854,0.0030,-0.0000,0.0000,0.833,0.640,0.0745,-4.4634,4.4634
0.900,0.01,270.26,25.02,320832.6603,4039046.5113,52,48.20,-90.0004,0.1406,0.0022,-0.0000,0.0000,0.844,0.629,0.1339,0.5937,0.0000
1.000,0.01,270.27,25.43,320832.6603,4039046.5112,52,6.56,-90.0004,0.1028,0.0017,-0.0000,0.0000,0.848,0.625,0.0182,-1.1566,1.1566
1.100,0.02,270.26,25.12,320832.6603,4039046.5113,52,7.74,-90.0004,0.1238,0.0019,-0.0000,0.0000,0.851,0.628,0.0215,0.0328,0.0000
1.220,0.02,270.26,25.11,320832.6604,4039046.5113,52,3.15,-90.0004,0.1237,0.0019,-0.0000,0.0000,0.851,0.628,0.0087,-0.1275,0.1275
1.328,0.02,270.26,25.45,320832.6604,4039046.5113,52,1.51,-90.0004,0.1165,0.0025,-0.0000,0.0000,0.855,0.625,0.0042,-0.0454,0.0454
1.402,0.02,270.26,25.41,320832.6604,4039046.5113,52,6.41,-90.0004,0.1187,0.0026,-0.0000,0.0000,0.855,0.625,0.0178,0.1361,0.0000
1.516,0.02,270.26,25.30,320832.6604,4039046.5113,52,0.54,-90.0004,0.1204,0.0025,-0.0000,0.0000,0.856,0.626,0.0015,-0.1630,0.1630
1.616,0.02,270.26,25.16,320832.6604,4039046.5113,52,5.07,-90.0004,0.1217,0.0020,-0.0000,0.0000,0.858,0.628,0.0141,0.1259,0.0000
1.716,0.02,270.26,25.13,320832.6604,4039046.5113,52,1.12,-90.0004,0.1218,0.0019,-0.0000,0.0000,0.858,0.628,0.0031,-0.1098,0.1098
1.816,0.02,270.26,25.15,320832.6604,4039046.5113,52,0.00,-90.0004,0.1212,0.0019,-0.0000,0.0000,0.858,0.628,0.0000,-0.0312,0.0312
1.916,0.02,270.26,25.15,320832.6604,4039046.5113,52,0.01,-90.0004,0.1211,0.0019,-0.0000,0.0000,0.858,0.628,0.0000,0.0003,0.0000
