Timestamp,World_X,World_Y,World_Z,UTM_Easting,UTM_Northing,UTM_Zone,Velocity_kmh,Yaw,pitch,Roll,F_LeftValue,F_RightValue,Total_M,Start_M,CurrentSpeed,Acceleration,Deceleration
1.214,1610.02,270.29,25.08,320848.7604,4039046.5110,52,1.12,-90.0005,0.1261,0.0019,-0.0000,0.0000,0.962,0.650,0.0031,-0.3308,0.3308
1.304,1610.02,270.29,25.24,320848.7604,4039046.5110,52,10.15,-90.0005,0.1208,0.0024,-0.0000,0.0000,0.964,0.649,0.0282,0.2509,0.0000
1.422,1610.02,270.29,25.34,320848.7604,4039046.5110,52,1.61,-90.0005,0.1184,0.0023,-0.0000,0.0000,0.965,0.648,0.0045,-0.2373,0.2373
1.513,1610.02,270.29,25.26,320848.7604,4039046.5110,52,5.00,-90.0005,0.1204,0.0021,-0.0000,0.0000,0.965,0.648,0.0139,0.0940,0.0000
1.603,1610.02,270.29,25.17,320848.7604,4039046.5110,52,3.20,-90.0005,0.1216,0.0020,-0.0000,0.0000,0.966,0.649,0.0089,-0.0501,0.0501
1.703,1610.02,270.29,25.16,320848.7604,4039046.5110,52,0.00,-90.0005,0.1213,0.0019,-0.0000,0.0000,0.966,0.649,0.0000,-0.0888,0.0888
1.803,1610.02,270.29,25.16,320848.7604,4039046.5110,52,0.00,-90.0005,0.1212,0.0019,-0.0000,0.0000,0.966,0.649,0.0000,0.0001,0.0000
1.903,1610.02,270.29,25.16,320848.7604,4039046.5110,52,0.00,-90.0005,0.1212,0.0019,-0.0000,0.0000,0.966,0.649,0.0000,-0.0001,0.0001
2.003,1610.02,270.29,25.16,320848.7604,4039046.5110,52,0.00,-90.0005,0.1212,0.0019,-0.0000,0.0000,0.966,0.649,0.0000,-0.0000,0.0000
2.103,1610.02,270.29,25.16,320848.7604,4039046.5110,52,0.00,-90.0005,0.1212,0.0019,-0.0000,0.0000,0.966,0.649,0.0000,-0.0000,0.0000
2.203,1610.02,270.29,25.16,320848.7604,4039046.5110,52,0.00,-90.0005,0.1212,0.0019,-0.0000,0.0000,0.966,0.649,0.0000,-0.0000,0.0000
2.303,1610.02,270.29,25.16,320848.7604,4039046.5110,52,0.00,-90.0005,0.1212,0.0019,-0.0000,0.0000,0.966,0.649,0.0000,0.0001,0.0000
2.405,1610.02,270.29,25.24,320848.7604,4039046.5110,52,10.64,-90.0005,0.1202,0.0027,-0.0000,0.0000,0.967,0.649,0.0296,0.2955,0.0000
2.501,1610.02,270.29,25.36,320848.7604,4039046.5110,52,1.39,-90.0005,0.1186,0.0024,-0.0000,0.0000,0.968,0.647,0.0039,-0.2569,0.2569
2.618,1610.02,270.29,25.30,320848.7604,4039046.5110,52,0.01,-90.0005,0.1201,0.0024,-0.0000,0.0000,0.969,0.648,0.0000,-0.0385,0.0385
2.712,1610.02,270.29,25.29,320848.7604,4039046.5110,52,0.00,-90.0005,0.1201,0.0024,-0.0000,0.0000,0.969,0.648,0.0000,-0.0002,0.0002
2.801,1610.02,270.29,25.31,320848.7604,4039046.5110,52,0.64,-90.0005,0.1198,0.0025,-0.0000,0.0000,0.969,0.648,0.0018,0.0177,0.0000
3.036,1610.02,270.29,25.20,320848.7604,4039046.5110,52,6.23,-90.0005,0.1211,0.0020,-0.0000,0.0000,0.970,0.649,0.0173,0.1552,0.0000
3.066,1610.02,270.29,25.29,320848.7604,4039046.5110,52,9.74,-90.0005,0.1203,0.0032,-0.0000,0.0000,0.971,0.648,0.0270,0.0975,0.0000
3.103,1610.02,270.29,25.42,320848.7604,4039046.5110,52,4.11,-90.0005,0.1184,0.0028,-0.0000,0.0000,0.973,0.647,0.0114,-0.1564,0.1564
3.213,1610.02,270.29,25.19,320848.7604,4039046.5110,52,6.64,-90.0005,0.1217,0.0021,-0.0000,0.0000,0.975,0.649,0.0184,0.0704,0.0000
3.305,1610.02,270.29,25.27,320848.7604,4039046.5110,52,11.53,-90.0004,0.1211,0.0032,-0.0000,0.0000,0.976,0.648,0.0320,0.1359,0.0000
3.427,1610.02,270.29,25.55,320848.7604,4039046.5110,52,1.27,-90.0004,0.1168,0.0031,-0.0000,0.0000,0.978,0.645,0.0035,-0.2851,0.2851
3.521,1610.02,270.29,25.51,320848.7604,4039046.5110,52,0.03,-90.0004,0.1183,0.0034,-0.0000,0.0000,0.979,0.646,0.0001,-0.0346,0.0346
3.616,1610.02,270.29,25.49,320848.7604,4039046.5110,52,0.38,-90.0004,0.1185,0.0032,-0.0000,0.0000,0.979,0.646,0.0011,0.0098,0.0000
3.709,1610.02,270.29,25.49,320848.7604,4039046.5110,52,0.66,-90.0004,0.1182,0.0032,-0.0000,0.0000,0.979,0.646,0.0018,0.0079,0.0000
3.806,1610.02,270.29,25.33,320848.7604,4039046.5110,52,14.30,-90.0005,0.1203,0.0023,-0.0000,0.0000,0.981,0.648,0.0397,0.3788,0.0000
3.906,1610.02,270.29,25.07,320848.7604,4039046.5110,52,2.47,-90.0005,0.1240,0.0020,-0.0000,0.0000,0.983,0.650,0.0069,-0.3287,0.3287
4.006,1610.02,270.29,25.13,320848.7604,4039046.5110,52,0.00,-90.0005,0.1214,0.0019,-0.0000,0.0000,0.984,0.650,0.0000,-0.0686,0.0686
4.153,1610.02,270.29,25.15,320848.7604,4039046.5110,52,0.04,-90.0005,0.1210,0.0019,-0.0000,0.0000,0.984,0.649,0.0001,0.0012,0.0000
4.215,1610.02,270.29,25.43,320848.7604,4039046.5110,52,15.59,-90.0004,0.1181,0.0031,-0.0000,0.0000,0.987,0.647,0.0433,0.4320,0.0000
4.307,1610.02,270.29,25.56,320848.7604,4039046.5110,52,0.78,-90.0004,0.1168,0.0031,-0.0000,0.0000,0.988,0.645,0.0022,-0.4114,0.4114
4.405,1610.02,270.29,25.53,320848.7604,4039046.5110,52,0.15,-90.0004,0.1182,0.0034,-0.0000,0.0000,0.988,0.646,0.0004,-0.0175,0.0175
4.528,1610.02,270.29,25.48,320848.7604,4039046.5110,52,0.78,-90.0004,0.1185,0.0032,-0.0000,0.0000,0.989,0.646,0.0022,0.0175,0.0000
4.607,1610.02,270.29,25.48,320848.7604,4039046.5110,52,0.00,-90.0004,0.1185,0.0032,-0.0000,0.0000,0.989,0.646,0.0000,-0.0217,0.0217
4.707,1610.02,270.29,25.33,320848.7604,4039046.5110,52,8.65,-90.0004,0.1203,0.0026,-0.0000,0.0000,0.990,0.648,0.0240,0.2403,0.0000
4.807,1610.02,270.29,25.11,320848.7604,4039046.5110,52,3.76,-90.0004,0.1232,0.0020,-0.0000,0.0000,0.993,0.650,0.0104,-0.1359,0.1359
4.907,1610.02,270.29,25.12,320848.7604,4039046.5110,52,0.00,-90.0004,0.1217,0.0019,-0.0000,0.0000,0.993,0.650,0.0000,-0.1044,0.1044
5.003,1610.02,270.29,25.29,320848.7604,4039046.5110,52,15.70,-90.0004,0.1197,0.0031,-0.0000,0.0000,0.994,0.648,0.0436,0.4362,0.0000
5.104,1610.02,270.29,25.37,320848.7604,4039046.5110,52,6.17,-90.0004,0.1186,0.0031,-0.0000,0.0000,0.995,0.647,0.0171,-0.2648,0.2648
5.204,1610.02,270.29,25.22,320848.7604,4039046.5110,52,8.56,-90.0004,0.1210,0.0021,-0.0000,0.0000,0.997,0.649,0.0238,0.0664,0.0000
5.310,1610.02,270.29,25.25,320848.7604,4039046.5110,52,14.56,-90.0004,0.1211,0.0032,-0.0000,0.0000,0.997,0.648,0.0404,0.1666,0.0000
5.428,1610.02,270.29,25.40,320848.7604,4039046.5110,52,1.76,-90.0004,0.1179,0.0028,-0.0000,0.0000,0.999,0.647,0.0049,-0.3556,0.3556
5.511,1610.02,270.30,25.40,320848.7604,4039046.5110,52,2.66,-90.0004,0.1162,0.0028,-0.0000,0.0000,0.999,0.647,0.0074,0.0251,0.0000
5.611,1610.02,270.30,25.35,320848.7604,4039046.5109,52,0.00,-90.0004,0.1147,0.0027,-0.0000,0.0000,0.999,0.647,0.0000,-0.0740,0.0740
5.711,1610.02,257.72,25.34,320848.7604,4039046.6368,52,2674.11,-90.0002,0.3458,0.0025,-0.0000,0.0000,1.125,0.659,7.4281,74.2809,0.0000
5.811,1610.02,223.74,25.33,320848.7604,4039046.9765,52,1410.36,-90.0003,0.2061,0.0025,-0.0000,0.0000,1.465,0.796,3.9177,-35.1042,35.1042
5.911,1610.02,180.54,25.32,320848.7604,4039047.4085,52,657.09,-90.0004,0.1119,0.0025,-0.0000,0.0000,1.897,1.104,1.8253,-20.9241,20.9241
6.015,1610.02,150.43,25.32,320848.7604,4039047.7096,52,722.83,-90.0004,0.1102,0.0024,-0.0000,0.0000,2.198,1.360,2.0079,1.8260,0.0000
6.102,1610.02,103.80,25.31,320848.7604,4039048.1759,52,2103.61,-90.0003,0.2080,0.0024,-0.0000,0.0000,2.664,1.784,5.8434,38.3551,0.0000
6.207,1610.02,30.93,25.36,320848.7604,4039048.9046,52,1713.30,-90.0004,0.1242,0.0024,-0.0000,0.0000,3.393,2.477,4.7592,-10.8420,10.8420
6.313,1610.02,2.81,25.33,320848.7604,4039049.1858,52,2025.91,-90.0003,0.1743,0.0024,-0.0000,0.0000,3.674,2.749,5.6275,8.6837,0.0000
6.417,1610.02,-28.40,25.32,320848.7604,4039049.4979,52,1389.85,-90.0004,0.1113,0.0024,-0.0000,0.0000,3.986,3.054,3.8607,-17.6683,17.6683
6.507,1610.02,-70.47,25.33,320848.7604,4039049.9186,52,732.94,-90.0004,0.0547,0.0024,-0.0000,0.0000,4.407,3.466,2.0359,-18.2477,18.2477
6.611,1610.02,-110.77,25.34,320848.7604,4039050.3216,52,600.13,-90.0004,0.0405,0.0024,-0.0000,0.0000,4.810,3.862,1.6670,-3.6889,3.6889
6.717,1610.02,-150.39,25.32,320848.7604,4039050.7178,52,767.95,-90.0004,0.0594,0.0024,-0.0000,0.0000,5.206,4.254,2.1332,4.6615,0.0000
6.803,1610.02,-197.12,25.31,320848.7604,4039051.1851,52,2017.62,-90.0003,0.1596,0.0024,-0.0000,0.0000,5.673,4.716,5.6045,34.7130,0.0000
6.911,1610.02,-248.32,25.37,320848.7604,4039051.6972,52,1612.86,-90.0004,0.1082,0.0024,-0.0000,0.0000,6.185,5.224,4.4802,-11.2433,11.2433
7.015,1610.02,-323.86,25.36,320848.7604,4039052.4525,52,3579.00,-90.0003,0.2699,0.0024,-0.0000,0.0000,6.941,5.974,9.9417,54.6152,0.0000
7.105,1610.02,-352.24,25.34,320848.7604,4039052.7363,52,118.11,-90.0005,-0.0464,0.0025,-0.0000,0.0000,7.224,6.256,0.3281,-96.1358,96.1358
7.208,1610.02,-390.66,25.33,320848.7604,4039053.1205,52,811.69,-90.0004,0.0451,0.0024,-0.0000,0.0000,7.609,6.638,2.2547,19.2660,0.0000
7.315,1610.02,-429.11,25.33,320848.7604,4039053.5050,52,1488.04,-90.0004,0.1029,0.0024,-0.0000,0.0000,7.993,7.021,4.1334,18.7874,0.0000
7.400,1610.02,-460.62,25.32,320848.7604,4039053.8201,52,712.50,-90.0004,0.0465,0.0024,-0.0000,0.0000,8.308,7.335,1.9792,-21.5426,21.5426
7.508,1610.02,-491.32,25.33,320848.7604,4039054.1271,52,297.32,-90.0005,0.0161,0.0024,-0.0000,0.0000,8.615,7.641,0.8259,-11.5328,11.5328
7.608,1610.02,-546.56,25.33,320848.7604,4039054.6795,52,2229.19,-90.0003,0.1853,0.0024,-0.0000,0.0000,9.168,8.191,6.1922,53.6628,0.0000
7.717,1610.02,-580.92,25.32,320848.7604,4039055.0231,52,615.41,-90.0004,0.0397,0.0024,-0.0000,0.0000,9.511,8.534,1.7095,-44.8270,44.8270
7.803,1610.02,-620.79,25.33,320848.7604,4039055.4218,52,635.64,-90.0004,0.0356,0.0024,-0.0000,0.0000,9.910,8.931,1.7657,0.5617,0.0000
7.909,1610.02,-679.32,25.40,320848.7604,4039056.0071,52,1591.76,-90.0004,0.1322,0.0025,-0.0000,0.0000,10.495,9.515,4.4216,26.5590,0.0000
8.002,1610.02,-712.12,25.39,320848.7604,4039056.3351,52,23.76,-90.0005,-0.0400,0.0025,-0.0000,0.0000,10.823,9.843,0.0660,-43.5556,43.5556
8.108,1610.02,-790.77,25.44,320848.7604,4039057.1216,52,1194.43,-90.0004,0.0739,0.0025,-0.0000,0.0000,11.610,10.627,3.3179,32.5187,0.0000
8.217,1610.02,-889.44,25.46,320848.7604,4039058.1083,52,1949.74,-90.0004,0.1001,0.0025,-0.0000,0.0000,12.596,11.612,5.4159,20.9808,0.0000
8.305,1610.02,-920.35,25.44,320848.7604,4039058.4174,52,4558.12,-90.0002,0.3362,0.0025,-0.0000,0.0000,12.905,11.921,12.6615,72.4551,0.0000
8.412,1610.02,-1050.06,25.45,320848.7604,4039059.7145,52,2284.24,-90.0004,0.0991,0.0025,-0.0000,0.0000,14.203,13.216,6.3451,-63.1634,63.1634
8.501,1610.02,-1088.73,25.45,320848.7604,4039060.1012,52,5838.50,-90.0002,0.4098,0.0025,-0.0000,0.0000,14.589,13.603,16.2181,98.7295,0.0000
8.609,1610.02,-1210.06,25.49,320848.7604,4039061.3145,52,2318.91,-90.0004,0.0590,0.0026,-0.0000,0.0000,15.803,14.815,6.4414,-97.7666,97.7666
8.714,1610.02,-1281.94,25.43,320848.7604,4039062.0333,52,1302.59,-90.0005,-0.0204,0.0026,-0.0000,0.0000,16.521,15.533,3.6183,-28.2310,28.2310
8.805,1610.02,-1383.87,25.45,320848.7604,4039063.0526,52,6793.74,-90.0001,0.4531,0.0025,-0.0000,0.0000,17.541,16.551,18.8715,152.5319,0.0000
8.911,1610.02,-1504.92,25.49,320848.7604,4039064.2631,52,4559.45,-90.0003,0.1983,0.0026,-0.0000,0.0000,18.751,17.761,12.6651,-62.0634,62.0634
9.002,1610.02,-1566.39,25.44,320848.7604,4039064.8778,52,3870.73,-90.0003,0.1695,0.0025,-0.0000,0.0000,19.366,18.375,10.7520,-19.1310,19.1310
9.106,1610.02,-1652.86,25.44,320848.7604,4039065.7425,52,1017.82,-90.0005,-0.0812,0.0026,-0.0000,0.0000,20.231,19.239,2.8273,-79.2476,79.2476
9.216,1610.02,-1734.00,25.50,320848.7604,4039066.5539,52,293.07,-90.0006,-0.1499,0.0026,-0.0000,0.0000,21.042,20.050,0.8141,-20.1321,20.1321
9.302,1610.02,-1832.39,25.51,320848.7604,4039067.5378,52,1394.63,-90.0005,-0.0469,0.0026,-0.0000,0.0000,22.026,21.034,3.8740,30.5989,0.0000
9.407,1610.02,-1860.86,25.46,320848.7604,4039067.8225,52,1496.21,-90.0004,0.0293,0.0026,-0.0000,0.0000,22.311,21.318,4.1561,2.8218,0.0000
9.516,1610.02,-1966.91,25.46,320848.7604,4039068.8830,52,3198.48,-90.0003,0.1636,0.0026,-0.0000,0.0000,23.371,22.378,8.8847,47.2851,0.0000
9.604,1610.02,-2073.79,25.53,320848.7604,4039069.9518,52,713.83,-90.0005,-0.1239,0.0026,-0.0000,0.0000,24.440,23.447,1.9829,-69.0179,69.0179
9.712,1610.02,-2142.96,25.44,320848.7604,4039070.6435,52,806.00,-90.0005,-0.0888,0.0026,-0.0000,0.0000,25.132,24.138,2.2389,2.5601,0.0000
9.800,1610.02,-2222.23,25.51,320848.7604,4039071.4362,52,1177.44,-90.0005,-0.0538,0.0026,-0.0000,0.0000,25.924,24.931,3.2707,10.3179,0.0000
9.907,1610.02,-2303.20,25.52,320848.7604,4039072.2459,52,4702.43,-90.0003,0.2755,0.0026,-0.0000,0.0000,26.734,25.740,13.0623,97.9164,0.0000
10.013,1610.02,-2506.38,25.53,320848.7604,4039074.2777,52,4414.96,-90.0003,0.1390,0.0027,-0.0000,0.0000,28.766,27.771,12.2638,-7.9852,7.9852
10.106,1610.02,-2598.03,25.54,320848.7604,4039075.1942,52,3362.15,-90.0004,0.0333,0.0027,-0.0000,0.0000,29.682,28.688,9.3393,-29.2447,29.2447
10.214,1610.02,-2673.78,25.51,320848.7604,4039075.9517,52,891.92,-90.0005,-0.1412,0.0027,-0.0000,0.0000,30.440,29.445,2.4776,-68.6175,68.6175
10.307,1610.02,-2734.06,25.53,320848.7604,4039076.5545,52,449.30,-90.0006,-0.1547,0.0027,-0.0000,0.0000,31.043,30.048,1.2481,-12.2951,12.2951
10.412,1610.02,-2733.24,25.41,320848.7604,4039076.5463,52,51.65,-90.0005,-0.1130,0.0026,-0.0000,0.0000,31.051,30.039,0.1435,-11.0457,11.0457
10.505,1610.02,-2732.23,25.35,320848.7604,4039076.5362,52,37.04,-90.0005,-0.0481,0.0025,-0.0000,0.0000,31.061,30.029,0.1029,-0.4060,0.4060
10.612,1610.02,-2731.45,25.31,320848.7604,4039076.5284,52,22.26,-90.0005,0.0032,0.0025,-0.0000,0.0000,31.069,30.022,0.0618,-0.4105,0.4105
10.701,1610.02,-2731.01,25.29,320848.7604,4039076.5240,52,16.68,-90.0005,0.0320,0.0024,-0.0000,0.0000,31.073,30.017,0.0463,-0.1549,0.1549
10.810,1610.02,-2730.62,25.28,320848.7604,4039076.5201,52,11.66,-90.0004,0.0566,0.0024,-0.0000,0.0000,31.077,30.013,0.0324,-0.1396,0.1396
10.917,1610.02,-2730.35,25.27,320848.7604,4039076.5174,52,8.22,-90.0004,0.0729,0.0024,-0.0000,0.0000,31.080,30.010,0.0228,-0.0955,0.0955
11.009,1610.02,-2730.18,25.27,320848.7604,4039076.5157,52,6.10,-90.0004,0.0827,0.0024,-0.0000,0.0000,31.082,30.009,0.0169,-0.0588,0.0588
11.116,1610.02,-2730.04,25.27,320848.7604,4039076.5143,52,4.31,-90.0004,0.0909,0.0024,-0.0000,0.0000,31.083,30.007,0.0120,-0.0497,0.0497
11.219,1610.02,-2730.01,25.26,320848.7604,4039076.5140,52,3.06,-90.0004,0.0974,0.0023,-0.0000,0.0000,31.083,30.007,0.0085,-0.0347,0.0347
11.314,1610.02,-2730.00,25.53,320848.7604,4039076.5139,52,8.56,-90.0004,0.1213,0.0032,-0.0000,0.0000,31.086,30.007,0.0238,0.1527,0.0000
11.407,1610.02,-2729.98,25.54,320848.7604,4039076.5138,52,2.24,-90.0004,0.1194,0.0032,-0.0000,0.0000,31.086,30.007,0.0062,-0.1757,0.1757
11.503,1610.02,-2729.98,25.47,320848.7604,4039076.5137,52,0.00,-90.0004,0.1183,0.0033,-0.0000,0.0000,31.087,30.007,0.0000,-0.0621,0.0621
11.609,1610.02,-2729.99,25.17,320848.7604,4039076.5138,52,8.50,-90.0004,0.1223,0.0021,-0.0000,0.0000,31.090,30.007,0.0236,0.2362,0.0000
11.709,1610.02,-2729.98,25.11,320848.7604,4039076.5138,52,1.46,-90.0004,0.1224,0.0020,-0.0000,0.0000,31.090,30.007,0.0041,-0.1956,0.1956
11.809,1610.02,-2729.98,25.15,320848.7604,4039076.5137,52,0.64,-90.0004,0.1211,0.0019,-0.0000,0.0000,31.091,30.007,0.0018,-0.0228,0.0228
11.913,1610.02,-2729.98,25.16,320848.7604,4039076.5137,52,0.80,-90.0004,0.1210,0.0019,-0.0000,0.0000,31.091,30.007,0.0022,0.0044,0.0000
12.005,1610.02,-2729.98,25.19,320848.7604,4039076.5137,52,0.63,-90.0004,0.1207,0.0020,-0.0000,0.0000,31.091,30.007,0.0018,-0.0046,0.0046
12.112,1610.02,-2729.98,25.18,320848.7604,4039076.5137,52,0.00,-90.0004,0.1209,0.0019,-0.0000,0.0000,31.091,30.007,0.0000,-0.0176,0.0176
12.203,1610.02,-2729.98,25.18,320848.7604,4039076.5137,52,0.00,-90.0004,0.1209,0.0019,-0.0000,0.0000,31.091,30.007,0.0000,0.0000,0.0000
12.310,1610.02,-2729.98,25.18,320848.7604,4039076.5137,52,0.54,-90.0004,0.1208,0.0020,-0.0000,0.0000,31.091,30.007,0.0015,0.0151,0.0000
12.401,1610.02,-2729.98,25.18,320848.7604,4039076.5137,52,1.39,-90.0004,0.1209,0.0020,-0.0000,0.0000,31.091,30.007,0.0038,0.0234,0.0000
12.508,1610.02,-2729.98,25.18,320848.7604,4039076.5137,52,0.19,-90.0004,0.1208,0.0020,-0.0000,0.0000,31.091,30.007,0.0005,-0.0333,0.0333
12.619,1610.02,-2729.98,25.18,320848.7604,4039076.5137,52,1.19,-90.0004,0.1209,0.0020,-0.0000,0.0000,31.091,30.007,0.0033,0.0280,0.0000
12.706,1610.02,-2729.98,25.18,320848.7604,4039076.5137,52,0.56,-90.0004,0.1208,0.0021,-0.0000,0.0000,31.091,30.007,0.0016,-0.0176,0.0176
12.815,1610.02,-2729.98,25.17,320848.7604,4039076.5137,52,0.01,-90.0004,0.1209,0.0020,-0.0000,0.0000,31.092,30.007,0.0000,-0.0153,0.0153
12.903,1610.02,-2729.98,25.17,320848.7604,4039076.5137,52,0.26,-90.0004,0.1209,0.0020,-0.0000,0.0000,31.092,30.007,0.0007,0.0069,0.0000
13.011,1610.02,-2729.98,25.18,320848.7604,4039076.5137,52,0.00,-90.0004,0.1209,0.0020,-0.0000,0.0000,31.092,30.007,0.0000,-0.0072,0.0072
13.101,1610.02,-2729.98,25.20,320848.7604,4039076.5137,52,0.00,-90.0004,0.1207,0.0021,-0.0000,0.0000,31.092,30.007,0.0000,0.0000,0.0000
13.205,1610.02,-2729.98,25.17,320848.7604,4039076.5137,52,0.30,-90.0004,0.1210,0.0019,-0.0000,0.0000,31.092,30.007,0.0008,0.0084,0.0000
13.312,1610.02,-2729.98,25.17,320848.7604,4039076.5137,52,0.64,-90.0004,0.1209,0.0020,-0.0000,0.0000,31.092,30.007,0.0018,0.0095,0.0000
13.415,1610.02,-2729.98,25.17,320848.7604,4039076.5137,52,0.04,-90.0004,0.1209,0.0020,-0.0000,0.0000,31.092,30.007,0.0001,-0.0168,0.0168
13.507,1610.02,-2729.98,25.19,320848.7604,4039076.5137,52,0.56,-90.0004,0.1208,0.0020,-0.0000,0.0000,31.092,30.007,0.0016,0.0146,0.0000
13.612,1610.02,-2729.98,25.16,320848.7604,4039076.5137,52,1.20,-90.0004,0.1210,0.0019,-0.0000,0.0000,31.093,30.007,0.0033,0.0178,0.0000
13.703,1610.02,-2729.98,25.18,320848.7604,4039076.5137,52,0.86,-90.0004,0.1209,0.0020,-0.0000,0.0000,31.093,30.007,0.0024,-0.0097,0.0097
13.808,1610.02,-2729.98,25.17,320848.7604,4039076.5137,52,0.00,-90.0004,0.1209,0.0020,-0.0000,0.0000,31.093,30.007,0.0000,-0.0238,0.0238
13.916,1610.02,-2729.98,25.18,320848.7604,4039076.5137,52,0.27,-90.0004,0.1209,0.0020,-0.0000,0.0000,31.093,30.007,0.0008,0.0076,0.0000
14.006,1610.02,-2729.98,25.18,320848.7604,4039076.5137,52,0.09,-90.0004,0.1209,0.0020,-0.0000,0.0000,31.093,30.007,0.0003,-0.0050,0.0050
14.115,1610.02,-2729.98,25.19,320848.7604,4039076.5137,52,2.34,-90.0004,0.1208,0.0021,-0.0000,0.0000,31.093,30.007,0.0065,0.0625,0.0000
14.204,1610.02,-2729.98,25.19,320848.7604,4039076.5137,52,0.70,-90.0004,0.1206,0.0020,-0.0000,0.0000,31.093,30.007,0.0020,-0.0455,0.0455
14.313,1610.02,-2729.98,25.17,320848.7604,4039076.5137,52,0.23,-90.0004,0.1210,0.0020,-0.0000,0.0000,31.093,30.007,0.0006,-0.0132,0.0132
14.401,1610.02,-2729.98,25.18,320848.7604,4039076.5137,52,0.49,-90.0004,0.1208,0.0020,-0.0000,0.0000,31.093,30.007,0.0014,0.0074,0.0000
14.508,1610.02,-2729.98,25.17,320848.7604,4039076.5137,52,0.20,-90.0004,0.1210,0.0020,-0.0000,0.0000,31.093,30.007,0.0006,-0.0081,0.0081
14.600,1610.02,-2729.98,25.19,320848.7604,4039076.5137,52,0.43,-90.0004,0.1207,0.0020,-0.0000,0.0000,31.094,30.007,0.0012,0.0064,0.0000
14.772,1610.02,-2729.98,25.18,320848.7604,4039076.5137,52,0.00,-90.0004,0.1209,0.0020,-0.0000,0.0000,31.094,30.007,0.0000,-0.0121,0.0121
14.803,1610.02,-2729.98,25.31,320848.7604,4039076.5137,52,13.99,-90.0003,0.1196,0.0031,-0.0000,0.0000,31.095,30.007,0.0389,0.3886,0.0000
14.922,1610.02,-2729.98,25.60,320848.7604,4039076.5137,52,5.83,-90.0004,0.1162,0.0032,-0.0000,0.0000,31.098,30.007,0.0162,-0.2267,0.2267
15.005,1610.02,-2729.98,25.32,320848.7604,4039076.5138,52,19.75,-90.0004,0.1208,0.0022,-0.0000,0.0000,31.101,30.007,0.0549,0.3867,0.0000
15.105,1610.02,-2729.99,25.04,320848.7604,4039076.5138,52,0.81,-90.0004,0.1249,0.0020,-0.0000,0.0000,31.103,30.007,0.0023,-0.5260,0.5260
15.205,1610.02,-2729.98,25.13,320848.7604,4039076.5137,52,0.00,-90.0004,0.1209,0.0019,-0.0000,0.0000,31.104,30.007,0.0000,-0.0226,0.0226
15.302,1610.02,-2729.98,25.15,320848.7604,4039076.5137,52,0.14,-90.0004,0.1207,0.0019,-0.0000,0.0000,31.105,30.007,0.0004,0.0040,0.0000
15.402,1610.02,-2729.98,25.44,320848.7604,4039076.5137,52,8.30,-90.0004,0.1174,0.0023,-0.0000,0.0000,31.107,30.007,0.0231,0.2266,0.0000
15.527,1610.02,-2729.98,25.25,320848.7604,4039076.5137,52,6.56,-90.0003,0.1217,0.0032,-0.0000,0.0000,31.109,30.007,0.0182,-0.0483,0.0483
15.628,1610.02,-2729.98,25.49,320848.7604,4039076.5137,52,5.17,-90.0004,0.1172,0.0027,-0.0000,0.0000,31.112,30.007,0.0144,-0.0388,0.0388
