Timestamp,World_X,World_Y,World_Z,UTM_Easting,UTM_Northing,UTM_Zone,Velocity_kmh,Yaw,pitch,Roll,F_LeftValue,F_RightValue,Total_M,Start_M,CurrentSpeed,Acceleration,Deceleration
2.317,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
2.417,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
2.500,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0001,0.0000
2.600,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0001,0.0001
2.700,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
2.800,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
2.900,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
3.000,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
3.100,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
3.200,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
3.300,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
3.400,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
3.500,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
3.600,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
3.700,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
3.800,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
3.900,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0001,0.0000
4.000,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
4.100,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
4.200,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
4.300,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
4.400,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
4.500,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
4.600,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
4.700,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
4.800,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
4.900,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
5.000,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
5.100,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
5.200,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
5.300,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
5.400,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
5.500,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
5.600,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
5.700,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
5.800,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
5.900,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
6.000,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
6.100,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
6.200,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
6.300,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
6.400,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
6.500,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
6.600,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
6.700,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
6.800,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,0.0000,0.0000
6.900,0.02,270.24,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.908,0.666,0.0000,-0.0000,0.0000
7.011,0.02,270.24,25.41,320832.6604,4039046.5115,52,4.65,-90.0005,0.1179,0.0026,-0.0000,0.0000,0.911,0.663,0.0129,0.1291,0.0000
7.108,0.02,270.24,25.34,320832.6604,4039046.5115,52,4.15,-90.0005,0.1195,0.0025,-0.0000,0.0000,0.911,0.664,0.0115,-0.0139,0.0139
7.214,0.02,270.24,25.36,320832.6604,4039046.5115,52,7.00,-90.0005,0.1195,0.0030,-0.0000,0.0000,0.912,0.664,0.0195,0.0794,0.0000
7.311,0.02,270.24,25.36,320832.6604,4039046.5115,52,1.72,-90.0005,0.1191,0.0025,-0.0000,0.0000,0.912,0.664,0.0048,-0.1469,0.1469
7.424,0.02,270.24,25.29,320832.6604,4039046.5116,52,1.08,-90.0005,0.1203,0.0025,-0.0000,0.0000,0.913,0.664,0.0030,-0.0178,0.0178
7.508,0.02,270.24,25.24,320832.6604,4039046.5116,52,1.91,-90.0005,0.1205,0.0021,-0.0000,0.0000,0.913,0.665,0.0053,0.0231,0.0000
7.608,0.02,270.23,25.17,320832.6604,4039046.5116,52,0.47,-90.0005,0.1213,0.0019,-0.0000,0.0000,0.914,0.666,0.0013,-0.0399,0.0399
7.708,0.02,270.23,25.16,320832.6604,4039046.5116,52,0.09,-90.0005,0.1212,0.0019,-0.0000,0.0000,0.914,0.666,0.0002,-0.0108,0.0108
7.808,0.02,270.23,25.16,320832.6604,4039046.5116,52,0.01,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.914,0.666,0.0000,-0.0020,0.0020
7.908,0.02,270.23,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.914,0.666,0.0000,-0.0004,0.0004
8.008,0.02,270.23,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.914,0.666,0.0000,0.0000,0.0000
8.108,0.02,270.23,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.914,0.666,0.0000,-0.0000,0.0000
8.208,0.02,270.23,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.914,0.666,0.0000,0.0000,0.0000
8.308,0.02,270.23,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.914,0.666,0.0000,-0.0000,0.0000
8.408,0.02,270.23,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.914,0.666,0.0000,-0.0000,0.0000
8.508,0.02,270.23,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.914,0.666,0.0000,0.0000,0.0000
8.608,0.02,270.23,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.914,0.666,0.0000,0.0000,0.0000
8.708,0.02,270.23,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.914,0.666,0.0000,-0.0000,0.0000
8.808,0.02,270.23,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.914,0.666,0.0000,-0.0000,0.0000
8.908,0.02,270.23,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.914,0.666,0.0000,-0.0000,0.0000
9.008,0.02,270.23,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.914,0.666,0.0000,0.0000,0.0000
9.108,0.02,270.23,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.914,0.666,0.0000,0.0000,0.0000
9.208,0.02,270.23,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.914,0.666,0.0000,-0.0000,0.0000
9.308,0.02,270.23,25.16,320832.6604,4039046.5116,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.914,0.666,0.0000,0.0000,0.0000
9.413,0.02,270.24,25.34,320832.6604,4039046.5115,52,3.55,-90.0005,0.1188,0.0024,-0.0000,0.0000,0.916,0.664,0.0099,0.0985,0.0000
9.514,0.02,270.24,25.32,320832.6604,4039046.5116,52,0.45,-90.0005,0.1195,0.0025,-0.0000,0.0000,0.916,0.664,0.0013,-0.0860,0.0860
9.610,0.02,270.24,25.31,320832.6604,4039046.5116,52,1.17,-90.0005,0.1199,0.0025,-0.0000,0.0000,0.916,0.664,0.0033,0.0201,0.0000
9.711,0.02,270.24,25.31,320832.6604,4039046.5116,52,0.53,-90.0005,0.1199,0.0025,-0.0000,0.0000,0.916,0.664,0.0015,-0.0180,0.0180
9.810,0.02,270.24,25.35,320832.6604,4039046.5115,52,2.23,-90.0005,0.1192,0.0025,-0.0000,0.0000,0.916,0.664,0.0062,0.0472,0.0000
9.915,0.02,270.23,25.25,320832.6604,4039046.5116,52,3.60,-90.0005,0.1209,0.0024,-0.0000,0.0000,0.917,0.665,0.0100,0.0381,0.0000
10.244,0.02,270.23,25.18,320832.6604,4039046.5116,52,0.46,-90.0005,0.1214,0.0021,-0.0000,0.0000,0.918,0.666,0.0013,-0.0871,0.0871
10.282,0.02,270.24,25.30,320832.6604,4039046.5116,52,13.85,-90.0005,0.1199,0.0031,-0.0000,0.0000,0.919,0.664,0.0385,0.3719,0.0000
10.342,0.02,270.24,25.46,320832.6604,4039046.5115,52,16.73,-90.0005,0.1179,0.0033,-0.0000,0.0000,0.921,0.663,0.0465,0.0800,0.0000
10.378,0.02,270.24,25.57,320832.6604,4039046.5115,52,12.52,-90.0005,0.1164,0.0034,-0.0000,0.0000,0.922,0.662,0.0348,-0.1169,0.1169
10.412,0.02,270.24,25.60,320832.6604,4039046.5115,52,5.58,-90.0005,0.1161,0.0029,-0.0000,0.0000,0.922,0.661,0.0155,-0.1929,0.1929
10.512,0.02,270.23,25.12,320832.6604,4039046.5116,52,13.91,-90.0005,0.1243,0.0020,-0.0000,0.0000,0.927,0.666,0.0386,0.2314,0.0000
10.629,0.02,270.24,25.21,320832.6604,4039046.5116,52,18.03,-90.0005,0.1223,0.0032,-0.0000,0.0000,0.928,0.665,0.0501,0.1146,0.0000
10.733,0.02,270.24,25.65,320832.6604,4039046.5115,52,8.51,-90.0005,0.1148,0.0033,-0.0000,0.0000,0.933,0.661,0.0236,-0.2646,0.2646
10.803,0.02,270.24,25.63,320832.6604,4039046.5115,52,3.43,-90.0005,0.1163,0.0033,-0.0000,0.0000,0.933,0.661,0.0095,-0.1410,0.1410
10.902,0.02,270.24,25.53,320832.6604,4039046.5115,52,2.47,-90.0005,0.1185,0.0035,-0.0000,0.0000,0.934,0.662,0.0069,-0.0267,0.0267
11.003,0.02,270.24,25.53,320832.6604,4039046.5115,52,1.14,-90.0005,0.1181,0.0035,-0.0000,0.0000,0.934,0.662,0.0032,-0.0370,0.0370
11.102,0.02,270.24,25.55,320832.6604,4039046.5115,52,0.18,-90.0005,0.1177,0.0035,-0.0000,0.0000,0.934,0.662,0.0005,-0.0267,0.0267
11.202,0.02,270.23,25.21,320832.6604,4039046.5116,52,15.83,-90.0005,0.1223,0.0021,-0.0000,0.0000,0.937,0.665,0.0440,0.4348,0.0000
11.302,0.02,270.23,25.07,320832.6604,4039046.5116,52,1.72,-90.0005,0.1238,0.0020,-0.0000,0.0000,0.939,0.667,0.0048,-0.3919,0.3919
11.402,0.02,270.24,25.15,320832.6604,4039046.5115,52,0.02,-90.0005,0.1204,0.0019,-0.0000,0.0000,0.940,0.666,0.0001,-0.0473,0.0473
11.517,0.02,270.24,25.19,320832.6604,4039046.5115,52,1.93,-90.0005,0.1206,0.0021,-0.0000,0.0000,0.940,0.665,0.0054,0.0531,0.0000
11.610,0.02,270.24,25.20,320832.6604,4039046.5115,52,0.56,-90.0005,0.1206,0.0020,-0.0000,0.0000,0.940,0.665,0.0015,-0.0383,0.0383
11.711,0.02,270.24,25.20,320832.6604,4039046.5116,52,0.37,-90.0005,0.1208,0.0020,-0.0000,0.0000,0.940,0.665,0.0010,-0.0052,0.0052
11.816,0.02,270.24,25.57,320832.6604,4039046.5115,52,11.83,-90.0004,0.1165,0.0034,-0.0000,0.0000,0.944,0.662,0.0329,0.3184,0.0000
11.920,0.02,270.24,25.61,320832.6604,4039046.5115,52,2.53,-90.0004,0.1169,0.0034,-0.0000,0.0000,0.944,0.661,0.0070,-0.2584,0.2584
12.023,0.02,270.24,25.54,320832.6604,4039046.5115,52,1.24,-90.0004,0.1182,0.0035,-0.0000,0.0000,0.945,0.662,0.0034,-0.0358,0.0358
12.122,0.02,270.24,25.54,320832.6604,4039046.5115,52,0.02,-90.0004,0.1179,0.0035,-0.0000,0.0000,0.945,0.662,0.0001,-0.0339,0.0339
12.228,0.02,270.24,25.47,320832.6604,4039046.5115,52,7.57,-90.0004,0.1184,0.0029,-0.0000,0.0000,0.946,0.663,0.0210,0.2099,0.0000
12.327,0.02,270.24,25.52,320832.6604,4039046.5115,52,3.76,-90.0004,0.1180,0.0035,-0.0000,0.0000,0.946,0.662,0.0104,-0.1060,0.1060
12.428,0.02,270.24,25.56,320832.6604,4039046.5115,52,0.28,-90.0004,0.1175,0.0035,-0.0000,0.0000,0.946,0.662,0.0008,-0.0966,0.0966
12.511,0.02,270.24,25.44,320832.6604,4039046.5115,52,14.27,-90.0005,0.1190,0.0027,-0.0000,0.0000,0.948,0.663,0.0396,0.3886,0.0000
12.611,0.02,270.24,25.30,320832.6604,4039046.5115,52,1.70,-90.0005,0.1182,0.0023,-0.0000,0.0000,0.949,0.664,0.0047,-0.3493,0.3493
12.711,0.02,245.29,25.27,320832.6604,4039046.7610,52,2105.02,-90.0003,0.3022,0.0021,-0.0000,0.0000,1.199,0.709,5.8473,58.4255,0.0000
12.817,0.02,100.16,25.36,320832.6604,4039048.2123,52,5660.27,-90.0002,0.5096,0.0021,-0.0000,0.0000,2.650,1.823,15.7230,98.7571,0.0000
12.906,0.02,-17.11,25.35,320832.6604,4039049.3850,52,3327.76,-90.0004,0.2122,0.0021,-0.0000,0.0000,3.823,2.947,9.2438,-64.7919,64.7919
13.015,0.02,-149.18,25.36,320832.6604,4039050.7057,52,2560.88,-90.0005,0.0647,0.0021,-0.0000,0.0000,5.143,4.244,7.1136,-21.3021,21.3021
13.103,0.02,-209.61,25.32,320832.6604,4039051.3100,52,2138.88,-90.0005,0.0355,0.0021,-0.0000,0.0000,5.748,4.842,5.9413,-11.7224,11.7224
13.215,0.02,-243.35,25.29,320832.6604,4039051.6474,52,46.96,-90.0006,-0.1129,0.0021,-0.0000,0.0000,6.085,5.176,0.1304,-58.1089,58.1089
13.325,0.02,-244.10,25.35,320832.6604,4039051.6549,52,47.52,-90.0006,-0.0032,0.0032,-0.0000,0.0000,6.093,5.184,0.1320,0.0157,0.0000
13.425,0.02,-245.53,25.60,320832.6604,4039051.6693,52,47.12,-90.0007,0.1490,0.0033,-0.0000,0.0000,6.107,5.198,0.1309,-0.0110,0.0110
13.511,0.02,-246.81,25.57,320832.6604,4039051.6820,52,46.87,-90.0008,0.1212,0.0034,-0.0000,0.0000,6.120,5.210,0.1302,-0.0070,0.0070
13.611,0.02,-248.10,25.14,320832.6604,4039051.6950,52,48.73,-90.0008,0.1194,0.0021,-0.0000,0.0000,6.133,5.224,0.1354,0.0516,0.0000
13.711,0.02,-249.41,25.08,320832.6604,4039051.7080,52,46.88,-90.0009,0.1236,0.0020,-0.0000,0.0000,6.146,5.237,0.1302,-0.0514,0.0514
13.811,0.02,-250.70,25.18,320832.6604,4039051.7209,52,46.72,-90.0009,0.1200,0.0019,-0.0000,0.0000,6.159,5.249,0.1298,-0.0044,0.0044
13.911,0.02,-252.00,25.17,320832.6604,4039051.7339,52,46.66,-90.0009,0.1208,0.0019,-0.0000,0.0000,6.172,5.262,0.1296,-0.0019,0.0019
14.002,0.02,-253.16,25.17,320832.6604,4039051.7456,52,46.60,-90.0009,0.1211,0.0020,-0.0000,0.0000,6.184,5.274,0.1295,-0.0014,0.0014
14.107,0.02,-254.53,25.17,320832.6604,4039051.7592,52,46.55,-90.0009,0.1209,0.0019,-0.0000,0.0000,6.198,5.287,0.1293,-0.0014,0.0014
14.217,0.02,-255.93,25.19,320832.6604,4039051.7733,52,46.50,-90.0009,0.1208,0.0020,-0.0000,0.0000,6.212,5.301,0.1292,-0.0014,0.0014
14.307,0.02,-257.10,25.18,320832.6604,4039051.7849,52,46.46,-90.0009,0.1209,0.0020,-0.0000,0.0000,6.223,5.313,0.1291,-0.0011,0.0011
14.416,0.02,-258.52,25.19,320832.6604,4039051.7991,52,46.41,-90.0009,0.1208,0.0020,-0.0000,0.0000,6.238,5.327,0.1289,-0.0015,0.0015
14.505,0.02,-259.67,25.18,320832.6604,4039051.8106,52,46.37,-90.0009,0.1209,0.0020,-0.0000,0.0000,6.249,5.338,0.1288,-0.0011,0.0011
14.613,0.02,-261.06,25.18,320832.6604,4039051.8245,52,46.33,-90.0009,0.1210,0.0019,-0.0000,0.0000,6.263,5.352,0.1287,-0.0012,0.0012
14.701,0.02,-262.19,25.18,320832.6604,4039051.8358,52,46.28,-90.0009,0.1208,0.0020,-0.0000,0.0000,6.274,5.363,0.1285,-0.0014,0.0014
14.809,0.02,-263.57,25.18,320832.6604,4039051.8496,52,46.23,-90.0009,0.1210,0.0019,-0.0000,0.0000,6.288,5.377,0.1284,-0.0012,0.0012
14.914,0.02,-264.92,25.18,320832.6604,4039051.8631,52,46.18,-90.0009,0.1209,0.0020,-0.0000,0.0000,6.302,5.390,0.1283,-0.0015,0.0015
15.005,0.02,-266.05,25.17,320832.6604,4039051.8744,52,46.14,-90.0009,0.1210,0.0019,-0.0000,0.0000,6.313,5.402,0.1282,-0.0012,0.0012
15.110,0.02,-267.44,25.18,320832.6604,4039051.8883,52,46.09,-90.0008,0.1208,0.0020,-0.0000,0.0000,6.327,5.415,0.1280,-0.0014,0.0014
15.218,0.02,-268.78,25.17,320832.6604,4039051.9017,52,46.04,-90.0008,0.1211,0.0019,-0.0000,0.0000,6.340,5.429,0.1279,-0.0014,0.0014
15.306,0.02,-269.94,25.18,320832.6604,4039051.9133,52,45.99,-90.0008,0.1208,0.0020,-0.0000,0.0000,6.352,5.440,0.1278,-0.0012,0.0012
15.410,0.02,-271.27,25.17,320832.6604,4039051.9266,52,45.95,-90.0008,0.1210,0.0019,-0.0000,0.0000,6.365,5.453,0.1276,-0.0013,0.0013
15.500,0.02,-272.42,25.18,320832.6604,4039051.9381,52,45.90,-90.0008,0.1209,0.0020,-0.0000,0.0000,6.377,5.465,0.1275,-0.0012,0.0012
15.606,0.02,-273.76,25.17,320832.6604,4039051.9515,52,45.86,-90.0008,0.1209,0.0020,-0.0000,0.0000,6.390,5.478,0.1274,-0.0013,0.0013
15.714,0.02,-275.13,25.18,320832.6604,4039051.9652,52,45.81,-90.0008,0.1209,0.0020,-0.0000,0.0000,6.404,5.492,0.1272,-0.0014,0.0014
15.802,0.02,-276.25,25.17,320832.6604,4039051.9764,52,45.77,-90.0008,0.1209,0.0020,-0.0000,0.0000,6.415,5.503,0.1271,-0.0010,0.0010
15.910,0.02,-277.64,25.19,320832.6604,4039051.9903,52,45.72,-90.0008,0.1209,0.0020,-0.0000,0.0000,6.429,5.517,0.1270,-0.0014,0.0014
16.015,0.02,-278.97,25.17,320832.6604,4039052.0036,52,45.67,-90.0008,0.1209,0.0019,-0.0000,0.0000,6.442,5.530,0.1269,-0.0014,0.0014
