Timestamp,World_X,World_Y,World_Z,UTM_Easting,UTM_Northing,UTM_Zone,Velocity_kmh,Yaw,pitch,Roll,F_LeftValue,F_RightValue,Total_M,Start_M,CurrentSpeed,Acceleration,Deceleration
4.627,1480.02,270.32,25.53,320847.4604,4039046.5107,52,3.19,-90.0005,0.1179,0.0035,-0.0000,0.0000,0.942,0.662,0.0089,0.0293,0.0000
4.710,1480.02,270.32,25.28,320847.4604,4039046.5107,52,16.34,-90.0006,0.1210,0.0022,-0.0000,0.0000,0.945,0.665,0.0454,0.3651,0.0000
4.821,1480.02,270.32,25.32,320847.4604,4039046.5107,52,13.51,-90.0005,0.1207,0.0032,-0.0000,0.0000,0.945,0.664,0.0375,-0.0785,0.0785
4.916,1480.02,270.32,25.58,320847.4604,4039046.5107,52,5.95,-90.0005,0.1162,0.0033,-0.0000,0.0000,0.948,0.661,0.0165,-0.2099,0.2099
5.002,1480.02,270.32,25.29,320847.4604,4039046.5107,52,18.13,-90.0005,0.1210,0.0022,-0.0000,0.0000,0.951,0.664,0.0503,0.3381,0.0000
5.102,1480.02,270.32,25.05,320847.4604,4039046.5107,52,0.40,-90.0005,0.1246,0.0020,-0.0000,0.0000,0.953,0.667,0.0011,-0.4924,0.4924
5.202,1480.02,270.32,25.14,320847.4604,4039046.5107,52,0.00,-90.0005,0.1209,0.0019,-0.0000,0.0000,0.954,0.666,0.0000,-0.0111,0.0111
5.302,1480.02,270.32,25.16,320847.4604,4039046.5107,52,0.00,-90.0005,0.1210,0.0019,-0.0000,0.0000,0.954,0.666,0.0000,0.0001,0.0000
5.402,1480.02,270.32,25.16,320847.4604,4039046.5107,52,0.02,-90.0005,0.1210,0.0019,-0.0000,0.0000,0.954,0.666,0.0001,0.0005,0.0000
5.502,1480.02,270.32,25.16,320847.4604,4039046.5107,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.954,0.666,0.0000,-0.0005,0.0005
5.602,1480.02,270.32,25.16,320847.4604,4039046.5107,52,0.01,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.954,0.666,0.0000,0.0000,0.0000
5.702,1480.02,270.32,25.16,320847.4604,4039046.5107,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.954,0.666,0.0000,-0.0001,0.0001
5.802,1480.02,270.32,25.16,320847.4604,4039046.5107,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.954,0.666,0.0000,0.0000,0.0000
5.902,1480.02,270.32,25.16,320847.4604,4039046.5107,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.954,0.666,0.0000,-0.0000,0.0000
6.002,1480.02,270.32,25.16,320847.4604,4039046.5107,52,0.00,-90.0005,0.1211,0.0019,-0.0000,0.0000,0.954,0.666,0.0000,-0.0000,0.0000
6.108,1480.02,270.32,25.44,320847.4604,4039046.5107,52,16.85,-90.0005,0.1179,0.0033,-0.0000,0.0000,0.957,0.663,0.0468,0.4681,0.0000
6.204,1480.02,270.32,25.59,320847.4604,4039046.5107,52,0.02,-90.0005,0.1166,0.0031,-0.0000,0.0000,0.959,0.661,0.0001,-0.4674,0.4674
6.328,1480.02,270.32,25.47,320847.4604,4039046.5107,52,1.86,-90.0005,0.1190,0.0033,-0.0000,0.0000,0.960,0.663,0.0052,0.0509,0.0000
6.424,1480.02,270.32,25.49,320847.4604,4039046.5107,52,1.62,-90.0005,0.1183,0.0033,-0.0000,0.0000,0.960,0.662,0.0045,-0.0065,0.0065
6.519,1480.02,270.32,25.52,320847.4604,4039046.5107,52,0.00,-90.0005,0.1178,0.0033,-0.0000,0.0000,0.960,0.662,0.0000,-0.0451,0.0451
6.614,1480.02,270.32,25.51,320847.4604,4039046.5107,52,0.27,-90.0005,0.1182,0.0033,-0.0000,0.0000,0.960,0.662,0.0007,0.0074,0.0000
6.712,1480.02,270.32,25.34,320847.4604,4039046.5107,52,14.43,-90.0005,0.1201,0.0024,-0.0000,0.0000,0.962,0.664,0.0401,0.3933,0.0000
6.809,1480.02,270.32,25.35,320847.4604,4039046.5107,52,2.61,-90.0005,0.1200,0.0029,-0.0000,0.0000,0.962,0.664,0.0073,-0.3281,0.3281
6.907,1480.02,270.32,25.31,320847.4604,4039046.5107,52,0.64,-90.0005,0.1198,0.0027,-0.0000,0.0000,0.963,0.664,0.0018,-0.0547,0.0547
7.004,1480.02,270.32,25.25,320847.4604,4039046.5107,52,5.30,-90.0004,0.1209,0.0028,-0.0000,0.0000,0.963,0.665,0.0147,0.1293,0.0000
7.103,1480.02,270.32,25.31,320847.4604,4039046.5107,52,3.55,-90.0004,0.1198,0.0025,-0.0000,0.0000,0.964,0.664,0.0099,-0.0486,0.0486
7.203,1480.02,270.32,25.16,320847.4604,4039046.5107,52,1.57,-90.0004,0.1206,0.0019,-0.0000,0.0000,0.965,0.666,0.0044,-0.0550,0.0550
7.303,1480.02,270.32,25.13,320847.4604,4039046.5107,52,0.74,-90.0004,0.1177,0.0018,-0.0000,0.0000,0.965,0.666,0.0020,-0.0231,0.0231
7.403,1480.02,182.43,25.16,320847.4604,4039047.3896,52,1706.96,-90.0004,0.2231,0.0018,-0.0000,0.0000,1.844,1.100,4.7416,47.3952,0.0000
7.503,1480.02,149.21,25.15,320847.4604,4039047.7218,52,200.73,-90.0005,0.0395,0.0018,-0.0000,0.0000,2.177,1.379,0.5576,-41.8398,41.8398
7.603,1480.02,103.98,25.14,320847.4604,4039048.1741,52,2164.47,-90.0004,0.2120,0.0017,-0.0000,0.0000,2.629,1.789,6.0124,54.5484,0.0000
7.703,1480.02,54.77,25.15,320847.4604,4039048.6663,52,2687.97,-90.0004,0.2509,0.0017,-0.0000,0.0000,3.121,2.253,7.4666,14.5415,0.0000
7.803,1480.02,6.05,25.16,320847.4604,4039049.1534,52,2922.43,-90.0004,0.2380,0.0017,-0.0000,0.0000,3.608,2.722,8.1179,6.5128,0.0000
7.903,1480.02,-90.91,25.17,320847.4604,4039050.1230,52,1051.62,-90.0005,0.0259,0.0018,-0.0000,0.0000,4.578,3.670,2.9212,-51.9671,51.9671
8.003,1480.02,-118.24,25.16,320847.4604,4039050.3963,52,1557.63,-90.0005,0.0853,0.0018,-0.0000,0.0000,4.851,3.939,4.3268,14.0560,0.0000
8.103,1480.02,-157.74,25.17,320847.4604,4039050.7913,52,1759.42,-90.0004,0.1197,0.0018,-0.0000,0.0000,5.246,4.329,4.8873,5.6053,0.0000
8.203,1480.02,-233.17,25.17,320847.4604,4039051.5456,52,3714.14,-90.0003,0.2797,0.0017,-0.0000,0.0000,6.000,5.076,10.3171,54.2978,0.0000
8.303,1480.02,-339.20,25.19,320847.4604,4039052.6059,52,1714.34,-90.0005,0.0282,0.0018,-0.0000,0.0000,7.061,6.128,4.7621,-55.5500,55.5500
8.403,1480.02,-397.96,25.17,320847.4604,4039053.1935,52,2209.82,-90.0005,0.0948,0.0018,-0.0000,0.0000,7.648,6.713,6.1384,13.7633,0.0000
8.503,1480.02,-480.16,25.22,320847.4604,4039054.0156,52,5140.59,-90.0003,0.3562,0.0018,-0.0000,0.0000,8.470,7.531,14.2794,81.4102,0.0000
8.603,1480.02,-543.21,25.18,320847.4604,4039054.6460,52,234.05,-90.0006,-0.1059,0.0018,-0.0000,0.0000,9.101,8.159,0.6501,-136.2927,136.2927
8.703,1480.02,-572.54,25.16,320847.4604,4039054.9393,52,216.43,-90.0006,-0.0638,0.0018,-0.0000,0.0000,9.394,8.452,0.6012,-0.4894,0.4894
8.804,1480.02,-627.40,25.15,320847.4604,4039055.4879,52,2174.09,-90.0004,0.1322,0.0018,-0.0000,0.0000,9.943,8.999,6.0391,54.3793,0.0000
8.904,1480.02,-668.47,25.14,320847.4604,4039055.8986,52,1518.69,-90.0005,0.0734,0.0018,-0.0000,0.0000,10.353,9.408,4.2186,-18.2054,18.2054
9.004,1480.02,-719.86,25.17,320847.4604,4039056.4125,52,1342.15,-90.0005,0.0803,0.0018,-0.0000,0.0000,10.867,9.921,3.7282,-4.9040,4.9040
9.104,1480.02,-777.25,25.15,320847.4604,4039056.9864,52,2164.93,-90.0004,0.1385,0.0017,-0.0000,0.0000,11.441,10.494,6.0137,22.8549,0.0000
9.204,1480.02,-875.50,25.17,320847.4604,4039057.9689,52,3395.87,-90.0004,0.2280,0.0017,-0.0000,0.0000,12.424,11.474,9.4330,34.1928,0.0000
9.304,1480.02,-947.82,25.17,320847.4604,4039058.6921,52,2339.33,-90.0005,0.1034,0.0018,-0.0000,0.0000,13.147,12.196,6.4981,-29.3482,29.3482
9.404,1480.02,-1020.81,25.16,320847.4604,4039059.4221,52,1418.48,-90.0005,0.0209,0.0018,-0.0000,0.0000,13.877,12.925,3.9402,-25.5793,25.5793
9.504,1480.02,-1080.69,25.16,320847.4604,4039060.0208,52,1399.50,-90.0005,0.0282,0.0018,-0.0000,0.0000,14.476,13.523,3.8875,-0.5270,0.5270
9.604,1480.02,-1114.14,25.16,320847.4604,4039060.3553,52,3222.08,-90.0004,0.2137,0.0018,-0.0000,0.0000,14.810,13.857,8.9502,50.6271,0.0000
9.704,1480.02,-1187.33,25.16,320847.4604,4039061.0872,52,2401.48,-90.0004,0.1368,0.0018,-0.0000,0.0000,15.542,14.589,6.6708,-22.7945,22.7945
9.804,1480.02,-1241.54,25.16,320847.4604,4039061.6293,52,765.95,-90.0005,-0.0147,0.0018,-0.0000,0.0000,16.084,15.130,2.1276,-45.4312,45.4312
9.904,1480.02,-1326.66,25.19,320847.4604,4039062.4806,52,2849.62,-90.0004,0.1679,0.0018,-0.0000,0.0000,16.935,15.981,7.9156,57.8795,0.0000
10.004,1480.02,-1435.76,25.20,320847.4604,4039063.5715,52,6963.99,-90.0002,0.5008,0.0017,-0.0000,0.0000,18.026,17.071,19.3444,114.2882,0.0000
10.104,1480.02,-1525.17,25.19,320847.4604,4039064.4656,52,3500.66,-90.0004,0.1530,0.0018,-0.0000,0.0000,18.920,17.964,9.7241,-96.2036,96.2036
10.204,1480.02,-1583.68,25.21,320847.4604,4039065.0507,52,158.09,-90.0006,-0.1387,0.0018,-0.0000,0.0000,19.505,18.549,0.4391,-92.8493,92.8493
10.304,1480.02,-1652.41,25.20,320847.4604,4039065.7380,52,694.44,-90.0006,-0.0690,0.0018,-0.0000,0.0000,20.193,19.236,1.9290,14.8988,0.0000
10.404,1480.02,-1704.30,25.20,320847.4604,4039066.2569,52,3418.45,-90.0004,0.2056,0.0018,-0.0000,0.0000,20.712,19.754,9.4957,75.6667,0.0000
10.504,1480.02,-1794.93,25.23,320847.4604,4039067.1632,52,3415.37,-90.0004,0.1824,0.0018,-0.0000,0.0000,21.618,20.660,9.4871,-0.0855,0.0855
10.604,1480.02,-1888.18,25.24,320847.4604,4039068.0957,52,6326.44,-90.0002,0.4537,0.0018,-0.0000,0.0000,22.550,21.592,17.5734,80.8632,0.0000
10.704,1480.02,-1986.48,25.27,320847.4604,4039069.0787,52,2946.67,-90.0005,0.0809,0.0018,-0.0000,0.0000,23.534,22.575,8.1852,-93.8825,93.8825
10.804,1480.02,-2059.63,25.25,320847.4604,4039069.8102,52,1857.45,-90.0005,0.0032,0.0018,-0.0000,0.0000,24.265,23.306,5.1596,-30.2562,30.2562
10.904,1480.02,-2145.91,25.24,320847.4604,4039070.6730,52,3181.48,-90.0004,0.1206,0.0018,-0.0000,0.0000,25.128,24.168,8.8375,36.7787,0.0000
11.004,1480.02,-2241.73,25.24,320847.4604,4039071.6312,52,5282.22,-90.0003,0.3391,0.0018,-0.0000,0.0000,26.086,25.126,14.6728,58.3538,0.0000
11.104,1480.02,-2390.89,25.24,320847.4604,4039073.1228,52,5792.16,-90.0003,0.3056,0.0018,-0.0000,0.0000,27.578,26.617,16.0893,14.1651,0.0000
11.204,1480.02,-2520.58,25.24,320847.4604,4039074.4197,52,2216.09,-90.0006,-0.0675,0.0018,-0.0000,0.0000,28.874,27.914,6.1558,-99.3354,99.3354
11.304,1480.02,-2601.79,25.26,320847.4604,4039075.2318,52,1847.54,-90.0006,-0.0494,0.0019,-0.0000,0.0000,29.687,28.726,5.1320,-10.2376,10.2376
11.404,1480.02,-2660.76,25.25,320847.4604,4039075.8215,52,2007.81,-90.0005,0.0167,0.0019,-0.0000,0.0000,30.276,29.315,5.5773,4.4522,0.0000
11.504,1480.02,-2749.04,25.26,320847.4604,4039076.7044,52,2325.62,-90.0005,0.0309,0.0019,-0.0000,0.0000,31.159,30.198,6.4601,8.8280,0.0000
11.604,1480.02,-2773.72,25.22,320847.4604,4039076.9511,52,21.99,-90.0007,-0.1378,0.0019,-0.0000,0.0000,31.406,30.444,0.0611,-63.9898,63.9898
11.704,1480.02,-2772.51,25.16,320847.4604,4039076.9390,52,41.43,-90.0006,-0.0623,0.0018,-0.0000,0.0000,31.418,30.432,0.1151,0.5400,0.0000
11.805,1480.02,-2771.67,25.13,320847.4604,4039076.9306,52,25.29,-90.0006,-0.0083,0.0018,-0.0000,0.0000,31.426,30.424,0.0702,-0.4483,0.4483
11.905,1480.02,-2771.12,25.11,320847.4604,4039076.9251,52,18.22,-90.0005,0.0272,0.0018,-0.0000,0.0000,31.432,30.418,0.0506,-0.1964,0.1964
12.005,1480.02,-2770.72,25.11,320847.4604,4039076.9211,52,13.17,-90.0005,0.0521,0.0017,-0.0000,0.0000,31.436,30.414,0.0366,-0.1402,0.1402
12.105,1480.02,-2770.43,25.10,320847.4604,4039076.9182,52,9.53,-90.0005,0.0696,0.0017,-0.0000,0.0000,31.439,30.412,0.0265,-0.1013,0.1013
12.205,1480.02,-2770.22,25.10,320847.4604,4039076.9161,52,6.89,-90.0005,0.0818,0.0017,-0.0000,0.0000,31.441,30.409,0.0191,-0.0732,0.0732
12.305,1480.02,-2770.07,25.10,320847.4604,4039076.9146,52,4.98,-90.0005,0.0904,0.0017,-0.0000,0.0000,31.442,30.408,0.0138,-0.0530,0.0530
12.405,1480.02,-2769.96,25.10,320847.4604,4039076.9135,52,3.59,-90.0005,0.0965,0.0017,-0.0000,0.0000,31.443,30.407,0.0100,-0.0385,0.0385
12.505,1480.02,-2769.89,25.10,320847.4604,4039076.9128,52,0.00,-90.0005,0.1001,0.0017,-0.0000,0.0000,31.444,30.406,0.0000,-0.0998,0.0998
12.606,1480.02,-2779.70,25.10,320847.4604,4039077.0109,52,40.31,-90.0005,0.1067,0.0017,-0.0000,0.0000,31.542,30.504,0.1120,1.1197,0.0000
12.706,1480.02,-2779.72,25.10,320847.4604,4039077.0111,52,0.71,-90.0005,0.1048,0.0017,-0.0000,0.0000,31.542,30.505,0.0020,-1.0999,1.0999
12.806,1480.02,-2779.71,25.10,320847.4604,4039077.0110,52,0.52,-90.0005,0.1066,0.0017,-0.0000,0.0000,31.543,30.504,0.0014,-0.0054,0.0054
12.906,1480.02,-2779.70,25.10,320847.4604,4039077.0109,52,0.00,-90.0005,0.1077,0.0017,-0.0000,0.0000,31.543,30.504,0.0000,-0.0144,0.0144
13.006,1480.02,-2779.69,25.10,320847.4604,4039077.0108,52,0.23,-90.0005,0.1087,0.0017,-0.0000,0.0000,31.543,30.504,0.0006,0.0063,0.0000
13.106,1480.02,-2779.68,25.10,320847.4604,4039077.0108,52,0.20,-90.0005,0.1093,0.0017,-0.0000,0.0000,31.543,30.504,0.0005,-0.0008,0.0008
13.206,1480.02,-2779.68,25.10,320847.4604,4039077.0107,52,0.15,-90.0005,0.1098,0.0017,-0.0000,0.0000,31.543,30.504,0.0004,-0.0014,0.0014
13.306,1480.02,-2779.68,25.10,320847.4604,4039077.0107,52,0.11,-90.0005,0.1101,0.0017,-0.0000,0.0000,31.543,30.504,0.0003,-0.0011,0.0011
13.415,1480.02,-2779.68,25.26,320847.4604,4039077.0107,52,17.45,-90.0004,0.1148,0.0031,-0.0000,0.0000,31.545,30.504,0.0485,0.4817,0.0000
13.527,1480.02,-2779.68,25.42,320847.4604,4039077.0107,52,2.81,-90.0004,0.1197,0.0028,-0.0000,0.0000,31.546,30.504,0.0078,-0.4066,0.4066
13.626,1480.02,-2779.68,25.47,320847.4604,4039077.0107,52,0.00,-90.0004,0.1189,0.0033,-0.0000,0.0000,31.547,30.504,0.0000,-0.0781,0.0781
13.720,1480.02,-2779.68,25.51,320847.4604,4039077.0107,52,1.17,-90.0004,0.1182,0.0032,-0.0000,0.0000,31.547,30.504,0.0032,0.0324,0.0000
13.813,1480.02,-2779.68,25.48,320847.4604,4039077.0107,52,0.22,-90.0004,0.1183,0.0032,-0.0000,0.0000,31.547,30.504,0.0006,-0.0262,0.0262
13.910,1480.02,-2779.68,25.41,320847.4604,4039077.0107,52,11.80,-90.0004,0.1191,0.0026,-0.0000,0.0000,31.548,30.504,0.0328,0.3215,0.0000
14.008,1480.02,-2779.68,25.22,320847.4604,4039077.0107,52,10.26,-90.0004,0.1218,0.0022,-0.0000,0.0000,31.550,30.504,0.0285,-0.0427,0.0427
14.120,1480.02,-2779.68,25.49,320847.4604,4039077.0107,52,3.10,-90.0004,0.1175,0.0030,-0.0000,0.0000,31.553,30.504,0.0086,-0.1990,0.1990
14.202,1480.02,-2779.68,25.40,320847.4604,4039077.0107,52,4.03,-90.0004,0.1190,0.0030,-0.0000,0.0000,31.553,30.504,0.0112,0.0259,0.0000
14.302,1480.02,-2779.68,25.13,320847.4604,4039077.0107,52,7.21,-90.0004,0.1233,0.0020,-0.0000,0.0000,31.556,30.504,0.0200,0.0885,0.0000
14.402,1480.02,-2779.68,25.12,320847.4604,4039077.0107,52,2.52,-90.0004,0.1220,0.0019,-0.0000,0.0000,31.556,30.504,0.0070,-0.1304,0.1304
14.512,1480.02,-2779.68,25.44,320847.4604,4039077.0107,52,7.09,-90.0004,0.1172,0.0027,-0.0000,0.0000,31.559,30.504,0.0197,0.1269,0.0000
14.612,1480.02,-2779.68,25.24,320847.4604,4039077.0107,52,14.20,-90.0004,0.1211,0.0020,-0.0000,0.0000,31.561,30.504,0.0394,0.1975,0.0000
14.712,1480.02,-2779.68,25.27,320847.4604,4039077.0107,52,2.33,-90.0004,0.1209,0.0025,-0.0000,0.0000,31.562,30.504,0.0065,-0.3296,0.3296
14.812,1480.02,-2779.68,25.20,320847.4604,4039077.0107,52,3.25,-90.0004,0.1207,0.0020,-0.0000,0.0000,31.562,30.504,0.0090,0.0255,0.0000
14.912,1480.02,-2779.68,25.16,320847.4604,4039077.0107,52,0.50,-90.0004,0.1213,0.0019,-0.0000,0.0000,31.563,30.504,0.0014,-0.0765,0.0765
15.012,1480.02,-2779.68,25.16,320847.4604,4039077.0107,52,0.00,-90.0004,0.1211,0.0019,-0.0000,0.0000,31.563,30.504,0.0000,-0.0138,0.0138
15.112,1480.02,-2779.68,25.16,320847.4604,4039077.0107,52,0.00,-90.0004,0.1211,0.0019,-0.0000,0.0000,31.563,30.504,0.0000,0.0001,0.0000
15.228,1480.02,-2779.68,25.16,320847.4604,4039077.0107,52,0.00,-90.0004,0.1211,0.0019,-0.0000,0.0000,31.563,30.504,0.0000,-0.0001,0.0001
15.322,1480.02,-2779.68,25.49,320847.4604,4039077.0107,52,11.38,-90.0003,0.1173,0.0031,-0.0000,0.0000,31.566,30.504,0.0316,0.3160,0.0000
15.416,1480.02,-2779.68,25.50,320847.4604,4039077.0107,52,10.88,-90.0004,0.1179,0.0028,-0.0000,0.0000,31.566,30.504,0.0302,-0.0139,0.0139
15.512,1480.02,-2779.68,25.33,320847.4604,4039077.0107,52,0.78,-90.0003,0.1208,0.0031,-0.0000,0.0000,31.568,30.504,0.0022,-0.2804,0.2804
15.612,1480.02,-2779.68,25.16,320847.4604,4039077.0107,52,6.25,-90.0004,0.1221,0.0020,-0.0000,0.0000,31.570,30.504,0.0174,0.1520,0.0000
