Timestamp,World_X,World_Y,World_Z,UTM_Easting,UTM_Northing,UTM_Zone,Velocity_kmh,Yaw,pitch,Roll,F_LeftValue,F_RightValue,Total_M,Start_M,CurrentSpeed,Acceleration,Deceleration
1.821,1480.02,270.28,25.29,320847.4604,4039046.5111,52,10.04,-90.0005,0.1196,0.0027,-0.0000,0.0000,0.981,0.648,0.0279,0.2788,0.0000
1.900,1480.02,270.28,25.32,320847.4604,4039046.5111,52,3.92,-90.0005,0.1190,0.0022,-0.0000,0.0000,0.981,0.648,0.0109,-0.1699,0.1699
2.000,1480.02,270.28,25.13,320847.4604,4039046.5111,52,4.79,-90.0005,0.1226,0.0019,-0.0000,0.0000,0.983,0.650,0.0133,0.0242,0.0000
2.100,1480.02,270.28,25.13,320847.4604,4039046.5111,52,1.91,-90.0005,0.1217,0.0019,-0.0000,0.0000,0.983,0.650,0.0053,-0.0800,0.0800
2.200,1480.02,270.28,25.15,320847.4604,4039046.5111,52,0.00,-90.0005,0.1212,0.0019,-0.0000,0.0000,0.983,0.649,0.0000,-0.0531,0.0531
2.300,1480.02,270.28,25.16,320847.4604,4039046.5111,52,0.01,-90.0005,0.1210,0.0019,-0.0000,0.0000,0.983,0.649,0.0000,0.0002,0.0000
2.400,1480.02,270.28,25.16,320847.4604,4039046.5111,52,0.00,-90.0005,0.1210,0.0019,-0.0000,0.0000,0.983,0.649,0.0000,-0.0002,0.0002
2.500,1480.02,270.28,25.16,320847.4604,4039046.5111,52,0.00,-90.0005,0.1210,0.0019,-0.0000,0.0000,0.983,0.649,0.0000,-0.0000,0.0000
2.600,1480.02,270.28,25.16,320847.4604,4039046.5111,52,0.00,-90.0005,0.1210,0.0019,-0.0000,0.0000,0.983,0.649,0.0000,-0.0000,0.0000
2.700,1480.02,270.28,25.16,320847.4604,4039046.5111,52,0.00,-90.0005,0.1210,0.0019,-0.0000,0.0000,0.983,0.649,0.0000,-0.0000,0.0000
2.800,1480.02,270.28,25.16,320847.4604,4039046.5111,52,0.00,-90.0005,0.1210,0.0019,-0.0000,0.0000,0.983,0.649,0.0000,0.0000,0.0000
2.900,1480.02,270.28,25.16,320847.4604,4039046.5111,52,0.00,-90.0005,0.1210,0.0019,-0.0000,0.0000,0.983,0.649,0.0000,-0.0000,0.0000
3.000,1480.02,270.28,25.16,320847.4604,4039046.5111,52,0.00,-90.0005,0.1210,0.0019,-0.0000,0.0000,0.983,0.649,0.0000,0.0000,0.0000
3.100,1480.02,270.28,25.16,320847.4604,4039046.5111,52,0.00,-90.0005,0.1210,0.0019,-0.0000,0.0000,0.983,0.649,0.0000,-0.0000,0.0000
3.200,1480.02,270.28,25.16,320847.4604,4039046.5111,52,0.00,-90.0005,0.1210,0.0019,-0.0000,0.0000,0.983,0.649,0.0000,-0.0000,0.0000
3.303,1480.02,270.28,25.29,320847.4604,4039046.5111,52,8.04,-90.0005,0.1196,0.0025,-0.0000,0.0000,0.985,0.648,0.0223,0.2233,0.0000
3.419,1480.02,270.28,25.30,320847.4604,4039046.5111,52,1.67,-90.0005,0.1195,0.0023,-0.0000,0.0000,0.985,0.648,0.0046,-0.1768,0.1768
3.505,1480.02,270.28,25.27,320847.4604,4039046.5111,52,0.27,-90.0005,0.1203,0.0024,-0.0000,0.0000,0.985,0.648,0.0008,-0.0389,0.0389
3.600,1480.02,270.28,25.29,320847.4604,4039046.5111,52,0.43,-90.0005,0.1201,0.0024,-0.0000,0.0000,0.985,0.648,0.0012,0.0046,0.0000
3.867,1480.02,270.28,25.20,320847.4604,4039046.5111,52,3.74,-90.0005,0.1209,0.0020,-0.0000,0.0000,0.986,0.649,0.0104,0.0917,0.0000
3.898,1480.02,270.28,25.31,320847.4604,4039046.5111,52,11.08,-90.0005,0.1199,0.0031,-0.0000,0.0000,0.987,0.648,0.0308,0.2040,0.0000
3.953,1480.02,270.28,25.41,320847.4604,4039046.5111,52,12.49,-90.0005,0.1186,0.0031,-0.0000,0.0000,0.988,0.647,0.0347,0.0391,0.0000
4.015,1480.02,270.28,25.57,320847.4604,4039046.5111,52,5.40,-90.0005,0.1166,0.0031,-0.0000,0.0000,0.990,0.645,0.0150,-0.1968,0.1968
4.106,1480.02,270.28,25.50,320847.4604,4039046.5111,52,5.31,-90.0005,0.1182,0.0030,-0.0000,0.0000,0.990,0.646,0.0148,-0.0026,0.0026
4.216,1480.02,270.28,25.37,320847.4604,4039046.5111,52,10.15,-90.0005,0.1198,0.0025,-0.0000,0.0000,0.992,0.647,0.0282,0.1345,0.0000
4.323,1480.02,270.28,25.33,320847.4604,4039046.5111,52,8.31,-90.0005,0.1203,0.0032,-0.0000,0.0000,0.992,0.648,0.0231,-0.0512,0.0512
4.415,1480.02,270.28,25.47,320847.4604,4039046.5111,52,0.00,-90.0005,0.1177,0.0030,-0.0000,0.0000,0.994,0.646,0.0000,-0.2308,0.2308
4.511,1480.02,270.28,25.26,320847.4604,4039046.5111,52,5.50,-90.0005,0.1212,0.0025,-0.0000,0.0000,0.996,0.648,0.0153,0.1528,0.0000
4.605,1480.02,270.28,25.25,320847.4604,4039046.5111,52,1.96,-90.0005,0.1210,0.0026,-0.0000,0.0000,0.996,0.648,0.0055,-0.0982,0.0982
4.711,1480.02,270.29,25.50,320847.4604,4039046.5111,52,2.60,-90.0004,0.1172,0.0029,-0.0000,0.0000,0.998,0.646,0.0072,0.0176,0.0000
4.811,1480.02,270.28,25.17,320847.4604,4039046.5111,52,12.39,-90.0005,0.1227,0.0020,-0.0000,0.0000,1.002,0.649,0.0344,0.2721,0.0000
4.911,1480.02,270.28,25.06,320847.4604,4039046.5111,52,0.69,-90.0005,0.1224,0.0019,-0.0000,0.0000,1.003,0.650,0.0019,-0.3250,0.3250
5.011,1480.02,270.28,25.05,320847.4604,4039046.5111,52,0.37,-90.0005,0.1194,0.0018,-0.0000,0.0000,1.003,0.650,0.0010,-0.0090,0.0090
5.112,1480.02,263.99,25.05,320847.4604,4039046.5740,52,1337.14,-90.0004,0.2331,0.0018,-0.0000,0.0000,1.066,0.653,3.7143,37.1324,0.0000
5.212,1480.02,233.89,25.06,320847.4604,4039046.8751,52,1411.29,-90.0004,0.2193,0.0018,-0.0000,0.0000,1.367,0.744,3.9203,2.0599,0.0000
5.312,1480.02,184.36,25.08,320847.4604,4039047.3703,52,2008.67,-90.0004,0.2396,0.0018,-0.0000,0.0000,1.862,1.075,5.5796,16.5939,0.0000
5.412,1480.02,153.15,25.08,320847.4604,4039047.6824,52,1537.63,-90.0004,0.1747,0.0018,-0.0000,0.0000,2.174,1.337,4.2712,-13.0847,13.0847
5.512,1480.02,107.51,25.09,320847.4604,4039048.1389,52,3307.47,-90.0003,0.3199,0.0017,-0.0000,0.0000,2.631,1.750,9.1874,49.1623,0.0000
5.612,1480.02,52.34,25.09,320847.4604,4039048.6905,52,1549.31,-90.0004,0.1247,0.0018,-0.0000,0.0000,3.182,2.272,4.3036,-48.8377,48.8377
5.712,1480.02,-26.97,25.08,320847.4604,4039049.4836,52,2246.26,-90.0004,0.1596,0.0018,-0.0000,0.0000,3.975,3.040,6.2396,19.3598,0.0000
5.812,1480.02,-87.29,25.07,320847.4604,4039050.0868,52,2165.96,-90.0004,0.1377,0.0017,-0.0000,0.0000,4.578,3.632,6.0166,-2.2306,2.2306
5.912,1480.02,-149.99,25.08,320847.4604,4039050.7138,52,1467.97,-90.0005,0.0754,0.0018,-0.0000,0.0000,5.206,4.250,4.0777,-19.3887,19.3887
6.012,1480.02,-226.79,25.12,320847.4604,4039051.4818,52,2667.82,-90.0004,0.1597,0.0018,-0.0000,0.0000,5.974,5.010,7.4106,33.3291,0.0000
6.112,1480.02,-287.03,25.12,320847.4604,4039052.0842,52,2504.45,-90.0004,0.1429,0.0018,-0.0000,0.0000,6.576,5.608,6.9568,-4.5380,4.5380
6.212,1480.02,-353.29,25.12,320847.4604,4039052.7468,52,3829.50,-90.0004,0.2612,0.0018,-0.0000,0.0000,7.238,6.267,10.6375,36.8069,0.0000
6.312,1480.02,-484.78,25.15,320847.4604,4039054.0617,52,7567.63,-90.0002,0.5545,0.0018,-0.0000,0.0000,8.553,7.576,21.0212,103.8369,0.0000
6.412,1480.02,-625.72,25.19,320847.4604,4039055.4712,52,4325.57,-90.0004,0.2063,0.0018,-0.0000,0.0000,9.963,8.981,12.0155,-90.0572,90.0572
6.512,1480.02,-764.32,25.20,320847.4604,4039056.8571,52,4767.85,-90.0004,0.1876,0.0018,-0.0000,0.0000,11.349,10.363,13.2440,12.2856,0.0000
6.612,1480.02,-890.94,25.23,320847.4604,4039058.1233,52,5969.35,-90.0003,0.2806,0.0019,-0.0000,0.0000,12.615,11.627,16.5815,33.3749,0.0000
6.712,1480.02,-969.42,25.23,320847.4604,4039058.9081,52,2654.15,-90.0005,0.0101,0.0019,-0.0000,0.0000,13.400,12.411,7.3726,-92.0889,92.0889
6.812,1480.02,-1100.82,25.22,320847.4604,4039060.2221,52,2100.31,-90.0006,-0.0793,0.0019,-0.0000,0.0000,14.714,13.724,5.8342,-15.3843,15.3843
6.912,1480.02,-1236.05,25.27,320847.4604,4039061.5744,52,7462.48,-90.0003,0.3976,0.0019,-0.0000,0.0000,16.066,15.074,20.7291,148.9493,0.0000
7.012,1480.02,-1330.97,25.26,320847.4604,4039062.5236,52,5818.18,-90.0004,0.2812,0.0019,-0.0000,0.0000,17.015,16.023,16.1616,-45.6752,45.6752
7.112,1480.02,-1487.25,25.39,320847.4604,4039064.0864,52,6997.23,-90.0003,0.3213,0.0020,-0.0000,0.0000,18.578,17.584,19.4367,32.7514,0.0000
7.212,1480.02,-1608.44,25.34,320847.4604,4039065.2983,52,3039.11,-90.0006,-0.0377,0.0020,-0.0000,0.0000,19.790,18.796,8.4420,-109.9478,109.9478
7.312,1480.02,-1731.03,25.26,320847.4604,4039066.5242,52,2814.86,-90.0005,-0.0090,0.0020,-0.0000,0.0000,21.016,20.021,7.8191,-6.2289,6.2289
7.412,1480.02,-1823.78,25.27,320847.4604,4039067.4517,52,1142.70,-90.0007,-0.1638,0.0020,-0.0000,0.0000,21.943,20.948,3.1742,-46.4490,46.4490
7.512,1480.02,-2069.25,25.38,320847.4604,4039069.9064,52,11124.76,-90.0001,0.6668,0.0020,-0.0000,0.0000,24.398,23.401,30.9021,277.2796,0.0000
7.612,1480.02,-2288.17,25.64,320847.4604,4039072.0957,52,809.95,-90.0008,-0.4241,0.0023,-0.0000,0.0000,26.587,25.590,2.2498,-286.5227,286.5227
7.712,1480.02,-2365.28,25.48,320847.4604,4039072.8667,52,4673.09,-90.0005,0.0340,0.0022,-0.0000,0.0000,27.358,26.361,12.9808,107.3097,0.0000
7.812,1480.02,-2436.44,25.36,320847.4604,4039073.5783,52,137.95,-90.0008,-0.3151,0.0021,-0.0000,0.0000,28.070,27.072,0.3832,-125.9762,125.9762
7.912,1480.02,-2728.89,25.46,320847.4604,4039076.5028,52,5323.37,-90.0004,0.0938,0.0022,-0.0000,0.0000,30.994,29.996,14.7871,144.0394,0.0000
8.012,1480.02,-2806.15,25.53,320847.4604,4039077.2754,52,14602.25,-89.9999,0.9463,0.0022,-0.0000,0.0000,31.767,30.768,40.5618,257.7467,0.0000
8.112,1480.02,-2958.50,25.61,320847.4604,4039078.7989,52,4661.43,-90.0004,0.1078,0.0023,-0.0000,0.0000,33.291,32.291,12.9484,-276.1339,276.1339
8.212,1480.02,-3042.34,25.51,320847.4604,4039079.6373,52,2264.58,-90.0006,-0.0909,0.0022,-0.0000,0.0000,34.129,33.130,6.2905,-66.5792,66.5792
8.312,1480.02,-3045.03,25.32,320847.4604,4039079.6643,52,76.25,-90.0007,-0.2152,0.0021,-0.0000,0.0000,34.156,33.157,0.2118,-60.7870,60.7870
8.412,1480.02,-3043.38,25.19,320847.4604,4039079.6477,52,53.69,-90.0007,-0.1107,0.0020,-0.0000,0.0000,34.173,33.140,0.1491,-0.6265,0.6265
8.512,1480.02,-3042.24,25.12,320847.4604,4039079.6363,52,36.95,-90.0006,-0.0395,0.0019,-0.0000,0.0000,34.184,33.129,0.1026,-0.4650,0.4650
8.612,1480.02,-3041.52,25.08,320847.4604,4039079.6291,52,22.83,-90.0006,0.0069,0.0018,-0.0000,0.0000,34.191,33.122,0.0634,-0.3922,0.3922
8.712,1480.02,-3041.02,25.06,320847.4604,4039079.6241,52,16.50,-90.0006,0.0383,0.0018,-0.0000,0.0000,34.196,33.117,0.0458,-0.1760,0.1760
8.812,1480.02,-3040.66,25.04,320847.4604,4039079.6205,52,11.93,-90.0005,0.0603,0.0018,-0.0000,0.0000,34.200,33.113,0.0331,-0.1270,0.1270
8.912,1480.02,-2910.44,25.25,320847.4604,4039078.3183,52,11546.44,-90.0012,-0.8857,0.0021,-0.0000,0.0000,35.502,31.811,32.0735,320.4032,0.0000
9.012,1480.02,-2644.66,25.40,320847.4604,4039075.6606,52,8399.53,-90.0009,-0.3832,0.0023,-0.0000,0.0000,38.160,29.154,23.3320,-87.4141,87.4141
9.112,1480.02,-2491.62,25.44,320847.4604,4039074.1301,52,13499.89,-90.0011,-0.7174,0.0023,-0.0000,0.0000,39.690,27.624,37.4997,141.6765,0.0000
9.212,1480.02,-2290.70,25.46,320847.4604,4039072.1209,52,7689.26,-90.0007,-0.1489,0.0022,-0.0000,0.0000,41.700,25.615,21.3590,-161.4065,161.4065
9.312,1480.02,-2114.07,25.43,320847.4604,4039070.3547,52,1500.08,-90.0002,0.5030,0.0021,-0.0000,0.0000,43.466,23.850,4.1669,-171.9216,171.9216
9.412,1480.02,-2094.66,25.29,320847.4604,4039070.1605,52,3922.08,-90.0004,0.1675,0.0020,-0.0000,0.0000,43.660,23.655,10.8947,67.2777,0.0000
9.512,1480.02,-1925.05,25.37,320847.4604,4039068.4644,52,5256.74,-90.0005,0.0366,0.0020,-0.0000,0.0000,45.356,21.960,14.6021,37.0740,0.0000
9.612,1480.02,-1676.90,25.36,320847.4604,4039065.9829,52,9906.66,-90.0007,-0.2467,0.0021,-0.0000,0.0000,47.837,19.480,27.5185,129.1643,0.0000
