Timestamp,World_X,World_Y,World_Z,UTM_Easting,UTM_Northing,UTM_Zone,Velocity_kmh,Yaw,pitch,Roll,F_LeftValue,F_RightValue,Total_M,Start_M,CurrentSpeed,Acceleration,Deceleration
3.800,0.01,270.25,25.24,320832.6603,4039046.5114,52,4.99,-90.0004,0.1214,0.0024,-0.0000,0.0000,0.920,0.665,0.0139,-0.3093,0.3093
3.900,0.01,270.25,25.13,320832.6603,4039046.5114,52,1.73,-90.0004,0.1220,0.0020,-0.0000,0.0000,0.921,0.666,0.0048,-0.0906,0.0906
4.000,0.01,270.25,25.14,320832.6603,4039046.5114,52,0.78,-90.0004,0.1214,0.0019,-0.0000,0.0000,0.921,0.666,0.0022,-0.0262,0.0262
4.100,0.01,270.25,25.15,320832.6603,4039046.5114,52,0.14,-90.0004,0.1210,0.0019,-0.0000,0.0000,0.921,0.666,0.0004,-0.0178,0.0178
4.200,0.01,270.25,25.16,320832.6603,4039046.5114,52,0.02,-90.0004,0.1210,0.0019,-0.0000,0.0000,0.921,0.666,0.0001,-0.0033,0.0033
4.300,0.01,270.25,25.16,320832.6603,4039046.5114,52,0.00,-90.0004,0.1210,0.0019,-0.0000,0.0000,0.921,0.666,0.0000,-0.0006,0.0006
4.400,0.01,270.25,25.16,320832.6603,4039046.5114,52,0.00,-90.0004,0.1210,0.0019,-0.0000,0.0000,0.921,0.666,0.0000,0.0000,0.0000
4.504,0.01,270.25,25.16,320832.6603,4039046.5114,52,0.08,-90.0004,0.1210,0.0019,-0.0000,0.0000,0.922,0.666,0.0002,0.0021,0.0000
4.627,0.01,270.25,25.30,320832.6603,4039046.5114,52,14.50,-90.0004,0.1197,0.0031,-0.0000,0.0000,0.923,0.664,0.0403,0.4008,0.0000
4.724,0.01,270.25,25.59,320832.6603,4039046.5114,52,5.61,-90.0004,0.1162,0.0032,-0.0000,0.0000,0.926,0.661,0.0156,-0.2470,0.2470
4.824,0.01,270.25,25.56,320832.6603,4039046.5114,52,3.15,-90.0004,0.1177,0.0033,-0.0000,0.0000,0.926,0.662,0.0088,-0.0683,0.0683
4.920,0.01,270.25,25.51,320832.6603,4039046.5114,52,1.04,-90.0004,0.1184,0.0034,-0.0000,0.0000,0.927,0.662,0.0029,-0.0587,0.0587
5.016,0.01,270.25,25.51,320832.6603,4039046.5114,52,0.42,-90.0004,0.1182,0.0034,-0.0000,0.0000,0.927,0.662,0.0012,-0.0174,0.0174
5.113,0.01,270.25,25.52,320832.6603,4039046.5114,52,0.00,-90.0004,0.1181,0.0033,-0.0000,0.0000,0.927,0.662,0.0000,-0.0116,0.0116
5.212,0.01,270.25,25.53,320832.6603,4039046.5114,52,0.29,-90.0004,0.1180,0.0033,-0.0000,0.0000,0.927,0.662,0.0008,0.0081,0.0000
5.314,0.01,270.25,25.40,320832.6603,4039046.5114,52,1.18,-90.0004,0.1195,0.0033,-0.0000,0.0000,0.928,0.663,0.0033,0.0248,0.0000
5.414,0.01,270.25,25.15,320832.6603,4039046.5114,52,8.01,-90.0004,0.1228,0.0021,-0.0000,0.0000,0.931,0.666,0.0223,0.1897,0.0000
5.514,0.01,270.25,25.11,320832.6603,4039046.5114,52,2.17,-90.0004,0.1222,0.0019,-0.0000,0.0000,0.931,0.666,0.0060,-0.1624,0.1624
5.614,0.01,270.25,25.09,320832.6603,4039046.5114,52,0.77,-90.0004,0.1188,0.0018,-0.0000,0.0000,0.931,0.666,0.0021,-0.0387,0.0387
5.714,0.01,135.85,25.16,320832.6603,4039047.8554,52,7182.23,-89.9999,0.7063,0.0018,-0.0000,0.0000,2.275,1.498,19.9506,199.4848,0.0000
5.815,0.01,8.42,25.22,320832.6603,4039049.1297,52,8069.24,-90.0000,0.6469,0.0018,-0.0000,0.0000,3.550,2.699,22.4146,24.6394,0.0000
5.915,0.01,-122.99,25.29,320832.6603,4039050.4438,52,4080.21,-90.0003,0.1850,0.0019,-0.0000,0.0000,4.864,3.986,11.3339,-110.8064,110.8064
6.015,0.01,-565.66,25.54,320832.6603,4039054.8705,52,25627.17,-89.9990,1.9781,0.0021,-0.0000,0.0000,9.290,8.383,71.1866,598.5266,0.0000
6.103,-12.47,-1090.62,17.72,320832.5355,4039060.1201,52,6641.64,-89.9285,-0.1311,-0.2384,-0.0000,0.0000,14.542,13.627,18.4490,-527.3758,527.3758
6.206,-20.28,-1380.45,15.62,320832.4573,4039063.0184,52,11388.23,-88.9105,1.3791,-0.3189,-0.0000,0.0000,17.441,16.523,31.6340,131.8498,0.0000
6.310,-14.47,-1762.07,19.86,320832.5155,4039066.8346,52,16779.04,-89.0961,1.4765,-0.1595,-0.0000,0.0000,21.258,20.334,46.6084,149.7447,0.0000
6.410,-10.08,-1970.45,22.14,320832.5594,4039068.9184,52,3247.09,-89.3217,0.0164,-0.1356,-0.0000,0.0000,23.343,22.416,9.0197,-375.8875,375.8875
6.515,-7.04,-2105.63,23.50,320832.5898,4039070.2702,52,1000.86,-89.4960,-0.2218,-0.0979,-0.0000,0.0000,24.695,23.766,2.7802,-62.3954,62.3954
6.600,-5.38,-2105.56,24.08,320832.6064,4039070.2695,52,105.55,-89.6041,-0.2334,-0.0829,-0.0000,0.0000,24.713,23.765,0.2932,-24.8696,24.8696
6.765,-4.01,-2103.72,24.56,320832.6201,4039070.2511,52,72.73,-89.6998,-0.0957,-0.0342,-0.0000,0.0000,24.736,23.747,0.2020,-0.9118,0.9118
6.830,-3.76,-2102.76,25.45,320832.6226,4039070.2415,52,76.83,-89.7248,0.1053,0.0076,-0.0000,0.0000,24.749,23.737,0.2134,0.1140,0.0000
6.926,-3.64,-2101.15,25.73,320832.6238,4039070.2254,52,61.54,-89.7392,0.1435,0.0067,-0.0000,0.0000,24.766,23.721,0.1709,-0.4247,0.4247
7.025,-3.61,-2099.47,25.50,320832.6241,4039070.2086,52,61.46,-89.7431,0.1153,0.0046,-0.0000,0.0000,24.783,23.704,0.1707,-0.0023,0.0023
7.124,-3.61,-2097.80,25.52,320832.6240,4039070.1919,52,61.19,-89.7439,0.1165,0.0037,-0.0000,0.0000,24.799,23.687,0.1700,-0.0074,0.0074
7.206,-3.62,-2096.13,25.54,320832.6240,4039070.1753,52,61.12,-89.7438,0.1183,0.0034,-0.0000,0.0000,24.816,23.671,0.1698,-0.0020,0.0020
7.307,-3.62,-2094.72,25.35,320832.6240,4039070.1611,52,61.10,-89.7437,0.1206,0.0033,-0.0000,0.0000,24.830,23.657,0.1697,-0.0007,0.0007
7.407,-3.63,-2093.07,25.53,320832.6239,4039070.1446,52,61.28,-89.7436,0.1175,0.0033,-0.0000,0.0000,24.847,23.640,0.1702,0.0050,0.0000
7.508,-3.63,-2091.38,25.57,320832.6239,4039070.1278,52,60.95,-89.7435,0.1172,0.0034,-0.0000,0.0000,24.864,23.623,0.1693,-0.0091,0.0091
7.609,-3.64,-2089.43,25.50,320832.6238,4039070.1082,52,61.53,-89.7434,0.1184,0.0031,-0.0000,0.0000,24.883,23.604,0.1709,0.0161,0.0000
7.709,-3.64,-2087.75,25.10,320832.6238,4039070.0914,52,61.58,-89.7434,0.1242,0.0020,-0.0000,0.0000,24.901,23.587,0.1711,0.0015,0.0000
7.816,-3.64,-2086.35,25.39,320832.6238,4039070.0774,52,63.89,-89.7433,0.1192,0.0034,-0.0000,0.0000,24.915,23.573,0.1775,0.0641,0.0000
7.916,-3.65,-2084.61,25.51,320832.6237,4039070.0600,52,16.31,-89.7433,0.1199,0.0028,-0.0000,0.0000,24.932,23.555,0.0453,-1.3218,1.3218
8.016,-3.74,-1674.15,26.78,320832.6228,4039065.9554,52,37472.60,-89.7449,-3.0124,-0.0088,-0.0000,0.0000,29.037,19.452,104.0906,1040.4526,0.0000
8.116,-28.00,-499.73,44.80,320832.3802,4039054.2112,52,20789.87,-90.9955,-0.7717,-0.6583,-0.0000,0.0000,40.785,7.717,57.7496,-463.4092,463.4092
8.216,-20.66,-207.02,38.45,320832.4536,4039051.2841,52,5731.73,-90.6932,0.8842,-0.5679,-0.0000,0.0000,43.714,4.804,15.9215,-418.2816,418.2816
8.316,-15.36,-168.81,34.01,320832.5065,4039050.9020,52,517.72,-90.4546,1.1505,-0.4165,-0.0000,0.0000,44.102,4.429,1.4381,-144.8336,144.8336
8.416,-11.70,-158.20,30.98,320832.5432,4039050.7959,52,350.24,-90.2734,0.9082,-0.2934,-0.0000,0.0000,44.218,4.326,0.9729,-4.6522,4.6522
8.516,-9.28,-1005.51,34.42,320832.5674,4039059.2690,52,47464.16,-90.1355,3.6125,-0.0115,-0.0000,0.0000,52.691,12.768,131.8449,1308.7201,0.0000
8.605,-21.71,-1697.61,29.22,320832.4431,4039066.1900,52,15512.38,-88.2287,1.1189,0.2398,-0.0000,0.0000,59.614,19.687,43.0900,-887.5495,887.5495
8.705,-16.23,-1880.80,27.81,320832.4979,4039068.0219,52,595.14,-88.6216,-0.4887,0.0596,-0.0000,0.0000,61.447,21.518,1.6532,-414.3677,414.3677
8.807,-12.50,-1876.86,26.82,320832.5352,4039067.9825,52,210.30,-88.9376,-0.3723,0.0223,-0.0000,0.0000,61.502,21.479,0.5842,-10.6901,10.6901
8.907,-9.95,-1873.07,26.18,320832.5607,4039067.9446,52,142.25,-89.1569,-0.2129,0.0140,-0.0000,0.0000,61.548,21.441,0.3951,-1.8902,1.8902
9.018,-18.79,-813.74,43.76,320832.4723,4039057.3513,52,61297.60,-90.7464,-2.5516,2.7359,-0.0000,0.0000,72.143,10.850,170.2711,1698.7596,0.0000
9.104,-13.00,17.66,39.48,320832.5301,4039049.0373,52,6973.50,-90.2741,2.8367,2.2855,-0.0000,0.0000,80.457,2.580,19.3708,-1509.0027,1509.0027
9.209,-10.07,26.15,34.52,320832.5595,4039048.9524,52,227.45,-90.1193,2.7982,1.6336,-0.0000,0.0000,80.560,2.507,0.6318,-187.3903,187.3903
9.311,-8.06,-644.99,37.26,320832.5796,4039055.6638,52,47565.34,-90.0094,4.8092,0.1963,-0.0000,0.0000,87.271,9.166,132.1259,1314.9413,0.0000
9.416,-24.62,-2090.77,38.63,320832.4140,4039070.1216,52,27230.90,-87.8168,0.9964,-0.4396,-0.0000,0.0000,101.730,23.615,75.6414,-564.8455,564.8455
9.516,-18.61,-2183.92,34.14,320832.4741,4039071.0531,52,270.44,-88.2865,-1.6222,-0.6163,-0.0000,0.0000,102.665,24.547,0.7512,-748.9017,748.9017
9.617,-13.91,-2207.95,31.08,320832.5211,4039071.2934,52,1663.07,-88.6591,-0.9992,-0.4197,-0.0000,0.0000,102.911,24.787,4.6196,38.6843,0.0000
9.701,-11.36,-2025.00,29.49,320832.5466,4039069.4639,52,19906.02,-88.9010,-2.6745,-0.3917,-0.0000,0.0000,104.741,22.959,55.2945,506.7485,0.0000
9.811,-19.84,-547.00,37.51,320832.4618,4039054.6839,52,45668.33,-89.4209,-1.6073,0.3994,-0.0000,0.0000,119.522,8.190,126.8565,715.6197,0.0000
9.915,-13.94,-66.85,33.32,320832.5207,4039049.8824,52,3413.56,-89.4723,2.5419,0.5173,-0.0000,0.0000,124.324,3.422,9.4821,-1173.7436,1173.7436
10.001,-11.22,-62.84,30.94,320832.5479,4039049.8423,52,214.74,-89.5212,2.3264,0.3615,-0.0000,0.0000,124.378,3.385,0.5965,-88.8560,88.8560
10.107,-8.77,-405.74,29.42,320832.5725,4039053.2713,52,26896.11,-89.5596,3.9712,0.3036,-0.0000,0.0000,127.807,6.787,74.7114,741.1489,0.0000
10.211,-18.48,-1683.21,46.76,320832.4754,4039066.0460,52,27819.86,-88.6758,-1.5297,0.2917,-0.0000,0.0000,140.583,19.538,77.2774,25.6599,0.0000
10.312,-14.14,-1941.30,39.75,320832.5188,4039068.6269,52,2571.71,-88.9545,-3.4289,0.0576,-0.0000,0.0000,143.165,22.120,7.1436,-701.3376,701.3376
10.414,-10.85,-1942.93,34.84,320832.5517,4039068.6432,52,227.86,-89.1581,-2.7757,0.0431,-0.0000,0.0000,143.227,22.137,0.6329,-65.1068,65.1068
10.504,-8.82,-1940.59,31.87,320832.5720,4039068.6198,52,161.78,-89.2957,-2.0991,0.0314,-0.0000,0.0000,143.269,22.114,0.4494,-1.8355,1.8355
10.607,-12.34,-1180.50,33.59,320832.5368,4039061.0190,52,75407.84,-89.1802,-6.5249,0.1106,-0.0000,0.0000,150.870,14.517,209.4662,2090.1684,0.0000
10.703,-5.53,-112.86,62.70,320832.6049,4039050.3425,52,23158.54,-89.1935,4.8600,2.0048,-0.0000,0.0000,161.551,3.840,64.3293,-1451.3695,1451.3695
10.808,-4.78,23.74,49.86,320832.6124,4039048.9765,52,425.24,-89.2957,5.6066,1.5630,-0.0000,0.0000,162.923,2.498,1.1812,-631.4807,631.4807
10.916,-4.38,-10.36,41.34,320832.6164,4039049.3175,52,5684.98,-89.4219,4.6183,1.1527,-0.0000,0.0000,163.275,2.849,15.7916,146.1040,0.0000
11.003,-3.95,-866.18,44.03,320832.6207,4039057.8757,52,53800.58,-89.5160,6.1139,0.1250,-0.0000,0.0000,171.833,11.372,149.4460,1336.5444,0.0000
11.106,-11.46,-2328.01,51.57,320832.5456,4039072.4940,52,5496.53,-90.0101,-5.0277,0.3092,-0.0000,0.0000,186.452,25.983,15.2681,-1341.7791,1341.7791
11.210,-8.97,-2331.04,42.74,320832.5705,4039072.5243,52,377.11,-89.9408,-4.2853,0.2349,-0.0000,0.0000,186.548,26.015,1.0475,-142.2060,142.2060
11.316,-7.23,-2325.73,36.77,320832.5879,4039072.4713,52,258.61,-89.8865,-3.1084,0.1800,-0.0000,0.0000,186.630,25.963,0.7184,-3.2917,3.2917
11.401,-6.24,-2322.70,33.34,320832.5978,4039072.4409,52,189.15,-89.8537,-2.3824,0.1446,-0.0000,0.0000,186.677,25.934,0.5254,-1.9296,1.9296
11.553,-5.55,-2320.52,30.67,320832.6047,4039072.4191,52,175.69,-89.8448,-1.7596,0.0551,-0.0000,0.0000,186.712,25.912,0.4880,-0.3737,0.3737
11.603,-5.33,-2319.76,26.63,320832.6069,4039072.4115,52,274.95,-89.8946,-0.3915,-0.0043,-0.0000,0.0000,186.753,25.906,0.7637,2.7571,0.0000
11.703,-5.24,-2317.70,23.31,320832.6078,4039072.3909,52,108.87,-89.9338,0.6280,0.0788,-0.0000,0.0000,186.792,25.886,0.3024,-4.6133,4.6133
11.803,-5.21,-2314.25,25.32,320832.6081,4039072.3564,52,121.68,-89.9370,0.0606,0.0111,-0.0000,0.0000,186.832,25.851,0.3380,0.3558,0.0000
11.922,-5.22,-2311.79,25.57,320832.6080,4039072.3318,52,106.88,-89.9367,0.0496,0.0026,-0.0000,0.0000,186.857,25.826,0.2969,-0.4110,0.4110
12.041,-5.22,-2308.93,25.48,320832.6079,4039072.3032,52,105.85,-89.9368,0.1324,0.0035,-0.0000,0.0000,186.885,25.798,0.2940,-0.0287,0.0287
12.107,-5.23,-2306.97,25.54,320832.6079,4039072.2836,52,105.82,-89.9369,0.1260,0.0035,-0.0000,0.0000,186.905,25.778,0.2939,-0.0008,0.0008
12.212,-5.24,-2304.02,25.43,320832.6078,4039072.2542,52,105.73,-89.9371,0.1173,0.0033,-0.0000,0.0000,186.934,25.749,0.2937,-0.0023,0.0023
12.310,-5.24,-2301.15,25.52,320832.6078,4039072.2254,52,105.61,-89.9371,0.1177,0.0034,-0.0000,0.0000,186.963,25.720,0.2934,-0.0034,0.0034
12.419,-5.25,-2298.22,25.31,320832.6077,4039072.1961,52,106.83,-89.9372,0.1208,0.0022,-0.0000,0.0000,186.992,25.691,0.2967,0.0338,0.0000
12.502,-5.26,-2295.30,25.21,320832.6076,4039072.1669,52,105.56,-89.9373,0.1218,0.0022,-0.0000,0.0000,187.022,25.662,0.2932,-0.0352,0.0352
12.602,-5.26,-2292.37,25.12,320832.6076,4039072.1376,52,105.24,-89.9373,0.1221,0.0019,-0.0000,0.0000,187.051,25.632,0.2923,-0.0090,0.0090
12.702,-5.26,-2291.27,25.11,320832.6075,4039072.1266,52,1.72,-89.9373,0.1275,0.0018,-0.0000,0.0000,187.062,25.621,0.0048,-2.8755,2.8755
12.802,-5.27,-2272.42,25.11,320832.6075,4039071.9381,52,4010.07,-89.9376,-0.2263,0.0007,-0.0000,0.0000,187.250,25.433,11.1391,111.3431,0.0000
12.902,-5.28,-1777.26,25.51,320832.6074,4039066.9865,52,22081.32,-89.9395,-1.6004,-0.0044,-0.0000,0.0000,192.202,20.483,61.3370,501.9792,0.0000
13.006,-21.84,-1225.05,17.56,320832.4418,4039061.4644,52,25071.86,-89.3539,-1.0268,-1.2853,-0.0000,0.0000,197.727,14.970,69.6440,83.0704,0.0000
13.113,-16.15,-584.87,21.89,320832.4987,4039055.0626,52,18809.94,-89.5724,-0.2540,-0.7748,-0.0000,0.0000,204.129,8.579,52.2498,-173.9420,173.9420
13.201,-13.31,-338.64,23.07,320832.5271,4039052.6003,52,9963.57,-89.6556,0.5461,-0.5222,-0.0000,0.0000,206.592,6.126,27.6766,-245.7327,245.7327
13.306,-10.96,-281.51,23.97,320832.5506,4039052.0290,52,86.58,-89.7256,1.1348,-0.3355,-0.0000,0.0000,207.164,5.558,0.2405,-274.3608,274.3608
13.411,-9.38,-257.52,24.46,320832.5664,4039051.7892,52,1445.36,-89.7784,0.6969,-0.2293,-0.0000,0.0000,207.404,5.319,4.0149,37.7439,0.0000
13.542,-8.66,-255.47,24.71,320832.5735,4039051.7686,52,59.24,-89.8052,0.6231,-0.1305,-0.0000,0.0000,207.426,5.298,0.1646,-38.5032,38.5032
13.609,-8.49,-255.96,25.46,320832.5753,4039051.7735,52,66.13,-89.8196,0.1487,-0.0115,-0.0000,0.0000,207.435,5.302,0.1837,0.1914,0.0000
13.707,-8.35,-257.21,25.73,320832.5767,4039051.7860,52,49.09,-89.8319,0.0511,0.0049,-0.0000,0.0000,207.448,5.314,0.1364,-0.4736,0.4736
13.806,-8.31,-258.59,25.50,320832.5771,4039051.7999,52,49.27,-89.8357,0.1285,0.0044,-0.0000,0.0000,207.462,5.328,0.1369,0.0052,0.0000
