Timestamp,World_X,World_Y,World_Z,UTM_Easting,UTM_Northing,UTM_Zone,Velocity_kmh,Yaw,pitch,Roll,F_LeftValue,F_RightValue,Total_M,Start_M,CurrentSpeed,Acceleration,Deceleration
3.607,150.01,270.26,25.57,320834.1603,4039046.5113,52,0.80,-90.0009,0.1174,0.0035,-0.0000,0.0000,0.952,0.662,0.0022,-0.0665,0.0665
3.701,150.01,270.26,25.55,320834.1603,4039046.5113,52,0.33,-90.0008,0.1178,0.0035,-0.0000,0.0000,0.952,0.662,0.0009,-0.0130,0.0130
3.801,150.01,270.26,25.21,320834.1603,4039046.5113,52,14.39,-90.0009,0.1222,0.0021,-0.0000,0.0000,0.956,0.665,0.0400,0.3904,0.0000
3.901,150.01,270.26,25.08,320834.1603,4039046.5113,52,1.58,-90.0009,0.1235,0.0020,-0.0000,0.0000,0.957,0.667,0.0044,-0.3558,0.3558
4.033,150.01,270.26,25.46,320834.1603,4039046.5113,52,20.21,-90.0008,0.1171,0.0033,-0.0000,0.0000,0.961,0.663,0.0561,0.5176,0.0000
4.101,150.01,270.26,25.64,320834.1603,4039046.5113,52,5.15,-90.0008,0.1153,0.0032,-0.0000,0.0000,0.963,0.661,0.0143,-0.4184,0.4184
4.204,150.01,270.26,25.57,320834.1603,4039046.5113,52,3.69,-90.0008,0.1178,0.0034,-0.0000,0.0000,0.964,0.662,0.0102,-0.0407,0.0407
4.305,150.01,270.26,25.39,320834.1603,4039046.5113,52,3.18,-90.0008,0.1202,0.0033,-0.0000,0.0000,0.965,0.663,0.0088,-0.0140,0.0140
4.405,150.01,270.26,25.54,320834.1603,4039046.5113,52,5.04,-90.0008,0.1175,0.0034,-0.0000,0.0000,0.967,0.662,0.0140,0.0517,0.0000
4.523,150.01,270.26,25.50,320834.1603,4039046.5113,52,4.25,-90.0008,0.1182,0.0033,-0.0000,0.0000,0.967,0.662,0.0118,-0.0219,0.0219
4.623,150.01,270.26,25.51,320834.1603,4039046.5113,52,0.00,-90.0008,0.1184,0.0035,-0.0000,0.0000,0.967,0.662,0.0000,-0.1182,0.1182
4.708,150.01,270.26,25.36,320834.1603,4039046.5113,52,16.26,-90.0008,0.1200,0.0024,-0.0000,0.0000,0.969,0.664,0.0452,0.4516,0.0000
4.808,150.01,270.26,25.25,320834.1603,4039046.5113,52,1.85,-90.0008,0.1197,0.0025,-0.0000,0.0000,0.970,0.665,0.0052,-0.4001,0.4001
4.908,150.01,270.26,25.22,320834.1603,4039046.5113,52,0.81,-90.0008,0.1173,0.0023,-0.0000,0.0000,0.970,0.665,0.0023,-0.0289,0.0289
5.008,150.01,251.61,25.21,320834.1603,4039046.6978,52,767.70,-90.0008,0.1864,0.0022,-0.0000,0.0000,1.157,0.690,2.1325,21.3024,0.0000
5.108,150.01,223.96,25.21,320834.1603,4039046.9743,52,1535.61,-90.0007,0.2245,0.0022,-0.0000,0.0000,1.433,0.809,4.2656,21.3309,0.0000
5.208,150.01,189.80,25.21,320834.1603,4039047.3159,52,265.24,-90.0008,0.0825,0.0022,-0.0000,0.0000,1.775,1.042,0.7368,-35.2883,35.2883
5.308,150.01,154.13,25.21,320834.1603,4039047.6726,52,1986.64,-90.0007,0.2246,0.0021,-0.0000,0.0000,2.132,1.336,5.5185,47.8169,0.0000
5.408,150.01,93.83,25.21,320834.1603,4039048.2756,52,2195.04,-90.0007,0.2094,0.0021,-0.0000,0.0000,2.735,1.883,6.0973,5.7887,0.0000
5.508,150.01,19.67,25.22,320834.1603,4039049.0173,52,1049.82,-90.0008,0.0663,0.0021,-0.0000,0.0000,3.476,2.590,2.9162,-31.8115,31.8115
5.608,150.01,-43.39,25.22,320834.1603,4039049.6478,52,3504.90,-90.0007,0.2655,0.0021,-0.0000,0.0000,4.107,3.204,9.7358,68.1965,0.0000
5.708,150.01,-166.40,25.22,320834.1603,4039050.8779,52,3219.64,-90.0008,0.1864,0.0021,-0.0000,0.0000,5.337,4.414,8.9435,-7.9238,7.9238
5.808,150.01,-261.92,25.29,320834.1603,4039051.8331,52,4541.40,-90.0007,0.2550,0.0022,-0.0000,0.0000,6.292,5.361,12.6150,36.7155,0.0000
5.909,150.01,-364.13,25.26,320834.1603,4039052.8552,52,4131.76,-90.0007,0.2082,0.0021,-0.0000,0.0000,7.314,6.376,11.4771,-11.3791,11.3791
6.009,150.01,-498.53,25.28,320834.1603,4039054.1992,52,2926.32,-90.0008,0.0521,0.0022,-0.0000,0.0000,8.658,7.714,8.1287,-33.4843,33.4843
6.109,150.01,-617.27,25.30,320834.1603,4039055.3866,52,3166.46,-90.0009,0.0380,0.0022,-0.0000,0.0000,9.846,8.898,8.7957,6.6705,0.0000
6.209,150.01,-738.02,25.29,320834.1603,4039056.5941,52,3396.24,-90.0008,0.0728,0.0022,-0.0000,0.0000,11.053,10.102,9.4340,6.3827,0.0000
6.309,150.01,-860.48,25.32,320834.1603,4039057.8187,52,2314.44,-90.0009,-0.0570,0.0022,-0.0000,0.0000,12.278,11.324,6.4290,-30.0498,30.0498
6.409,150.01,-946.68,25.35,320834.1603,4039058.6807,52,3456.20,-90.0009,0.0768,0.0022,-0.0000,0.0000,13.140,12.185,9.6006,31.7156,0.0000
6.509,149.98,-972.66,25.81,320834.1600,4039058.9405,52,84.47,-90.2441,1.4158,0.0803,-0.0000,0.0000,13.400,12.444,0.2346,-93.6593,93.6593
6.609,148.25,-974.55,23.74,320834.1427,4039058.9594,52,146.19,-89.3483,4.1832,-0.0939,-0.0000,0.0000,13.433,12.464,0.4061,1.7146,0.0000
6.709,142.05,-976.86,25.92,320834.0806,4039058.9825,52,121.66,-86.7973,6.9087,0.0203,-0.0000,0.0000,13.502,12.486,0.3379,-0.6814,0.6814
6.809,141.61,-984.83,28.50,320834.0763,4039059.0622,52,815.32,-87.3786,11.1212,1.2849,-0.0000,0.0000,13.586,12.564,2.2648,19.2683,0.0000
6.909,139.78,-989.70,28.84,320834.0580,4039059.1109,52,621.68,-85.0239,11.7102,-0.3151,-0.0000,0.0000,13.638,12.613,1.7269,-5.3790,5.3790
7.009,137.80,-980.59,30.46,320834.0381,4039059.0198,52,138.62,-85.2555,9.7212,-0.4359,-0.0000,0.0000,13.733,12.522,0.3851,-13.4181,13.4181
7.109,138.25,-979.57,28.25,320834.0427,4039059.0096,52,114.66,-85.9215,8.5280,-0.2174,-0.0000,0.0000,13.758,12.512,0.3185,-0.6657,0.6657
7.213,139.04,-979.61,28.39,320834.0506,4039059.0100,52,109.31,-86.2676,8.6280,-0.1873,-0.0000,0.0000,13.766,12.513,0.3036,-0.1484,0.1484
7.316,135.93,-980.81,28.10,320834.0195,4039059.0220,52,130.04,-85.1806,8.6391,-0.2878,-0.0000,0.0000,13.799,12.525,0.3612,0.5758,0.0000
7.404,135.41,-980.70,30.22,320834.0143,4039059.0209,52,333.18,-85.6920,9.7693,0.3474,-0.0000,0.0000,13.821,12.523,0.9255,5.6428,0.0000
7.505,140.02,-924.88,28.58,320834.0604,4039058.4627,52,2399.94,-87.2144,7.2007,-0.0290,-0.0000,0.0000,14.382,11.966,6.6665,57.4098,0.0000
7.610,143.17,-978.40,29.72,320834.0918,4039058.9979,52,143.34,-87.1967,8.6793,0.1757,-0.0000,0.0000,14.918,12.500,0.3982,-62.6832,62.6832
7.713,143.84,-978.98,31.13,320834.0986,4039059.0037,52,31.36,-87.1379,9.4966,0.2584,-0.0000,0.0000,14.935,12.505,0.0871,-3.1108,3.1108
7.802,143.46,-979.05,31.66,320834.0948,4039059.0044,52,21.50,-86.9826,9.7800,0.2965,-0.0000,0.0000,14.941,12.505,0.0597,-0.2737,0.2737
7.908,143.43,-960.69,31.31,320834.0945,4039058.8208,52,3348.94,-87.1223,8.8749,0.2330,-0.0000,0.0000,15.125,12.322,9.3026,92.4288,0.0000
8.010,145.01,-827.22,29.97,320834.1103,4039057.4861,52,4574.85,-87.8318,6.2852,0.0608,-0.0000,0.0000,16.460,10.990,12.7079,34.0531,0.0000
8.113,146.34,-758.38,28.85,320834.1236,4039056.7977,52,4754.61,-88.3667,4.5074,0.0122,-0.0000,0.0000,17.148,10.303,13.2072,4.9932,0.0000
8.216,147.18,-585.25,27.82,320834.1320,4039055.0664,52,7906.90,-88.7635,2.9782,-0.0430,-0.0000,0.0000,18.880,8.576,21.9636,87.5637,0.0000
8.303,147.76,-452.40,27.14,320834.1378,4039053.7379,52,3845.33,-89.0144,2.6219,-0.0288,-0.0000,0.0000,20.208,7.253,10.6815,-112.8215,112.8215
8.405,148.29,-296.70,26.51,320834.1431,4039052.1809,52,3444.88,-89.2530,1.9685,-0.0332,-0.0000,0.0000,21.765,5.704,9.5691,-11.1234,11.1234
8.509,148.68,-195.28,26.08,320834.1470,4039051.1668,52,3868.63,-89.4309,1.3860,-0.0342,-0.0000,0.0000,22.779,4.699,10.7462,11.7708,0.0000
8.614,149.02,-126.12,25.75,320834.1504,4039050.4751,52,3360.40,-89.5717,1.0012,-0.0287,-0.0000,0.0000,23.471,4.016,9.3344,-14.1176,14.1176
8.715,149.29,-127.39,25.56,320834.1531,4039050.4878,52,317.22,-89.6771,0.9926,-0.0163,-0.0000,0.0000,23.484,4.029,0.8812,-84.5328,84.5328
8.803,149.47,-133.63,25.42,320834.1549,4039050.5502,52,230.49,-89.7480,0.7367,-0.0114,-0.0000,0.0000,23.547,4.090,0.6402,-2.4093,2.4093
8.905,149.62,-138.71,25.32,320834.1564,4039050.6010,52,157.70,-89.8107,0.5334,-0.0078,-0.0000,0.0000,23.597,4.141,0.4381,-2.0217,2.0217
9.010,149.73,-142.24,25.26,320834.1575,4039050.6363,52,107.13,-89.8587,0.3938,-0.0050,-0.0000,0.0000,23.633,4.176,0.2976,-1.4047,1.4047
9.112,149.81,-144.61,25.22,320834.1582,4039050.6600,52,73.19,-89.8941,0.3014,-0.0030,-0.0000,0.0000,23.656,4.199,0.2033,-0.9429,0.9429
9.217,149.86,-146.26,25.20,320834.1588,4039050.6765,52,49.59,-89.9212,0.2379,-0.0016,-0.0000,0.0000,23.673,4.215,0.1378,-0.6554,0.6554
9.302,149.90,-147.20,25.19,320834.1592,4039050.6859,52,36.22,-89.9380,0.2026,-0.0007,-0.0000,0.0000,23.682,4.225,0.1006,-0.3715,0.3715
9.431,149.92,-147.68,25.18,320834.1594,4039050.6907,52,16.15,-89.9474,0.1724,0.0007,-0.0000,0.0000,23.687,4.229,0.0449,-0.5574,0.5574
9.502,149.92,-147.78,25.46,320834.1594,4039050.6917,52,18.14,-89.9486,0.1129,0.0034,-0.0000,0.0000,23.690,4.230,0.0504,0.0551,0.0000
9.602,149.93,-147.85,25.30,320834.1595,4039050.6924,52,18.58,-89.9488,0.1118,0.0021,-0.0000,0.0000,23.692,4.231,0.0516,0.0123,0.0000
9.702,149.93,-147.86,25.05,320834.1595,4039050.6925,52,0.68,-89.9488,0.1269,0.0020,-0.0000,0.0000,23.694,4.231,0.0019,-0.4973,0.4973
9.829,149.93,-147.86,25.14,320834.1595,4039050.6925,52,0.00,-89.9488,0.1219,0.0019,-0.0000,0.0000,23.695,4.231,0.0000,-0.0188,0.0188
9.931,149.93,-147.85,25.58,320834.1595,4039050.6924,52,13.17,-89.9487,0.1163,0.0033,-0.0000,0.0000,23.700,4.231,0.0366,0.3660,0.0000
10.002,149.93,-147.85,25.64,320834.1595,4039050.6924,52,0.35,-89.9487,0.1161,0.0033,-0.0000,0.0000,23.700,4.230,0.0010,-0.3562,0.3562
10.106,149.93,-147.85,25.55,320834.1595,4039050.6924,52,2.73,-89.9487,0.1181,0.0035,-0.0000,0.0000,23.701,4.231,0.0076,0.0662,0.0000
10.206,149.93,-147.86,25.20,320834.1595,4039050.6925,52,15.30,-89.9488,0.1226,0.0022,-0.0000,0.0000,23.704,4.231,0.0425,0.3490,0.0000
10.306,149.93,-147.86,25.07,320834.1595,4039050.6925,52,2.00,-89.9488,0.1236,0.0020,-0.0000,0.0000,23.706,4.231,0.0056,-0.3694,0.3694
10.406,149.93,-147.85,25.14,320834.1595,4039050.6925,52,0.51,-89.9487,0.1208,0.0019,-0.0000,0.0000,23.707,4.231,0.0014,-0.0414,0.0414
10.506,149.93,-147.85,25.15,320834.1595,4039050.6925,52,0.09,-89.9487,0.1209,0.0019,-0.0000,0.0000,23.707,4.231,0.0003,-0.0115,0.0115
10.606,149.93,-147.85,25.16,320834.1595,4039050.6925,52,0.01,-89.9487,0.1211,0.0019,-0.0000,0.0000,23.707,4.231,0.0000,-0.0022,0.0022
10.706,149.93,-147.85,25.16,320834.1595,4039050.6925,52,0.00,-89.9487,0.1211,0.0019,-0.0000,0.0000,23.707,4.231,0.0000,-0.0004,0.0004
10.806,149.93,-147.85,25.16,320834.1595,4039050.6925,52,0.00,-89.9487,0.1211,0.0019,-0.0000,0.0000,23.707,4.231,0.0000,0.0000,0.0000
10.906,149.93,-147.85,25.16,320834.1595,4039050.6925,52,0.00,-89.9487,0.1211,0.0019,-0.0000,0.0000,23.707,4.231,0.0000,-0.0000,0.0000
11.006,149.93,-147.85,25.16,320834.1595,4039050.6925,52,0.00,-89.9487,0.1211,0.0019,-0.0000,0.0000,23.707,4.231,0.0000,0.0001,0.0000
11.106,149.93,-147.85,25.16,320834.1595,4039050.6925,52,0.00,-89.9487,0.1211,0.0019,-0.0000,0.0000,23.707,4.231,0.0000,-0.0001,0.0001
11.207,149.93,-147.85,25.16,320834.1595,4039050.6925,52,0.00,-89.9487,0.1211,0.0019,-0.0000,0.0000,23.707,4.231,0.0000,-0.0000,0.0000
11.307,149.93,-147.85,25.16,320834.1595,4039050.6925,52,0.00,-89.9487,0.1211,0.0019,-0.0000,0.0000,23.707,4.231,0.0000,0.0000,0.0000
11.407,149.93,-147.85,25.16,320834.1595,4039050.6925,52,0.00,-89.9487,0.1211,0.0019,-0.0000,0.0000,23.707,4.231,0.0000,-0.0000,0.0000
11.507,149.93,-147.85,25.16,320834.1595,4039050.6925,52,0.00,-89.9487,0.1211,0.0019,-0.0000,0.0000,23.707,4.231,0.0000,-0.0000,0.0000
11.607,149.93,-147.85,25.16,320834.1595,4039050.6925,52,0.00,-89.9487,0.1211,0.0019,-0.0000,0.0000,23.707,4.231,0.0000,0.0000,0.0000
11.707,149.93,-147.85,25.16,320834.1595,4039050.6925,52,0.00,-89.9487,0.1211,0.0019,-0.0000,0.0000,23.707,4.231,0.0000,-0.0000,0.0000
11.807,149.93,-147.85,25.16,320834.1595,4039050.6925,52,0.01,-89.9487,0.1211,0.0019,-0.0000,0.0000,23.707,4.231,0.0000,0.0003,0.0000
11.907,149.93,-147.85,25.16,320834.1595,4039050.6925,52,0.00,-89.9487,0.1211,0.0019,-0.0000,0.0000,23.707,4.231,0.0000,-0.0002,0.0002
12.007,149.93,-147.85,25.16,320834.1595,4039050.6925,52,0.00,-89.9487,0.1211,0.0019,-0.0000,0.0000,23.707,4.231,0.0000,-0.0001,0.0001
12.107,149.93,-147.85,25.16,320834.1595,4039050.6925,52,0.00,-89.9487,0.1211,0.0019,-0.0000,0.0000,23.707,4.231,0.0000,-0.0000,0.0000
12.207,149.93,-147.85,25.16,320834.1595,4039050.6925,52,0.00,-89.9487,0.1211,0.0019,-0.0000,0.0000,23.707,4.231,0.0000,-0.0000,0.0000
12.351,149.93,-147.85,25.16,320834.1595,4039050.6925,52,0.00,-89.9487,0.1211,0.0019,-0.0000,0.0000,23.707,4.231,0.0000,0.0000,0.0000
12.419,149.93,-147.85,25.46,320834.1595,4039050.6924,52,17.64,-89.9487,0.1178,0.0033,-0.0000,0.0000,23.710,4.231,0.0490,0.4900,0.0000
12.521,149.93,-147.85,25.51,320834.1595,4039050.6924,52,4.00,-89.9487,0.1174,0.0031,-0.0000,0.0000,23.710,4.231,0.0111,-0.3789,0.3789
12.624,149.93,-147.85,25.52,320834.1595,4039050.6924,52,0.00,-89.9487,0.1183,0.0035,-0.0000,0.0000,23.710,4.231,0.0000,-0.1112,0.1112
12.724,149.93,-147.85,25.54,320834.1595,4039050.6924,52,0.28,-89.9487,0.1178,0.0035,-0.0000,0.0000,23.711,4.231,0.0008,0.0079,0.0000
12.824,149.93,-147.85,25.54,320834.1595,4039050.6924,52,1.03,-89.9487,0.1178,0.0035,-0.0000,0.0000,23.711,4.231,0.0028,0.0206,0.0000
12.923,149.93,-147.85,25.54,320834.1595,4039050.6924,52,0.48,-89.9487,0.1180,0.0034,-0.0000,0.0000,23.711,4.231,0.0013,-0.0152,0.0152
13.028,149.93,-147.85,25.55,320834.1595,4039050.6924,52,0.61,-89.9487,0.1178,0.0035,-0.0000,0.0000,23.711,4.231,0.0017,0.0038,0.0000
13.112,149.93,-147.85,25.48,320834.1595,4039050.6924,52,7.76,-89.9487,0.1183,0.0029,-0.0000,0.0000,23.711,4.231,0.0216,0.1985,0.0000
13.232,149.93,-147.86,25.11,320834.1595,4039050.6925,52,9.31,-89.9487,0.1239,0.0020,-0.0000,0.0000,23.715,4.231,0.0258,0.0429,0.0000
13.302,149.93,-147.85,25.39,320834.1595,4039050.6924,52,18.73,-89.9486,0.1195,0.0035,-0.0000,0.0000,23.718,4.231,0.0520,0.2617,0.0000
13.404,149.93,-147.85,25.65,320834.1595,4039050.6924,52,2.35,-89.9487,0.1156,0.0033,-0.0000,0.0000,23.720,4.230,0.0065,-0.4550,0.4550
13.505,149.93,-147.85,25.54,320834.1595,4039050.6924,52,3.57,-89.9487,0.1150,0.0033,-0.0000,0.0000,23.721,4.231,0.0099,0.0340,0.0000
13.605,149.93,-9.10,25.61,320834.1594,4039049.3049,52,12721.92,-89.9497,-0.9951,0.0000,-0.0000,0.0000,25.109,2.868,35.3387,353.2874,0.0000
13.705,149.92,210.92,25.55,320834.1594,4039047.1048,52,6584.33,-89.9494,-0.2049,0.0012,-0.0000,0.0000,27.309,0.887,18.2898,-170.4885,170.4885
13.805,149.92,285.43,25.53,320834.1593,4039046.3596,52,4161.60,-89.9491,0.0537,0.0015,-0.0000,0.0000,28.054,0.680,11.5600,-67.2979,67.2979
13.905,149.92,316.21,25.48,320834.1593,4039046.0518,52,34.76,-89.9488,0.3762,0.0021,-0.0000,0.0000,28.362,0.808,0.0966,-114.6344,114.6344
14.025,149.92,316.08,25.48,320834.1594,4039046.0531,52,12.61,-89.9485,0.1270,0.0033,-0.0000,0.0000,28.363,0.807,0.0350,-0.6153,0.6153
14.131,149.92,315.95,25.58,320834.1594,4039046.0544,52,3.98,-89.9484,0.0876,0.0035,-0.0000,0.0000,28.365,0.805,0.0111,-0.2398,0.2398
14.214,149.93,315.90,25.30,320834.1594,4039046.0549,52,18.89,-89.9485,0.1254,0.0022,-0.0000,0.0000,28.368,0.807,0.0525,0.4143,0.0000
14.315,149.93,315.90,25.20,320834.1595,4039046.0549,52,11.07,-89.9484,0.1256,0.0033,-0.0000,0.0000,28.369,0.808,0.0307,-0.2174,0.2174
14.415,149.93,315.90,25.18,320834.1595,4039046.0549,52,0.00,-89.9484,0.1207,0.0031,-0.0000,0.0000,28.369,0.808,0.0000,-0.3074,0.3074
14.515,208.93,315.90,25.23,320834.7495,4039046.0549,52,3591.59,-89.9329,0.1192,-0.9947,-0.0000,0.0000,28.959,1.000,9.9766,99.7665,0.0000
14.615,520.48,315.90,25.72,320837.8650,4039046.0549,52,9348.58,-89.8966,0.1132,-1.8382,-0.0000,0.0000,32.075,3.791,25.9683,159.9163,0.0000
14.715,740.17,315.91,25.62,320840.0619,4039046.0549,52,9021.64,-89.8969,0.1149,-1.1292,-0.0000,0.0000,34.272,5.956,25.0601,-9.0816,9.0816
14.815,855.71,315.91,25.48,320841.2173,4039046.0548,52,1035.42,-89.8926,0.1157,1.2750,-0.0000,0.0000,35.427,7.103,2.8762,-221.8394,221.8394
14.915,875.39,315.91,25.35,320841.4141,4039046.0548,52,59.12,-89.9052,0.1176,1.0210,-0.0000,0.0000,35.624,7.299,0.1642,-27.1196,27.1196
15.015,933.43,315.91,25.29,320841.9945,4039046.0548,52,3304.59,-89.9051,0.1185,-0.2205,-0.0000,0.0000,36.204,7.876,9.1794,90.1521,0.0000
15.115,1007.49,315.91,25.29,320842.7351,4039046.0548,52,1980.91,-89.8990,0.1182,0.1405,-0.0000,0.0000,36.945,8.613,5.5025,-36.7690,36.7690
15.215,1040.72,315.91,25.26,320843.0673,4039046.0548,52,675.21,-89.8962,0.1180,0.3533,-0.0000,0.0000,37.277,8.944,1.8756,-36.2696,36.2696
15.315,1090.96,315.91,25.27,320843.5698,4039046.0548,52,423.13,-89.8933,0.1178,0.3640,-0.0000,0.0000,37.780,9.444,1.1753,-7.0022,7.0022
15.452,1111.18,315.91,25.22,320843.7720,4039046.0548,52,43.56,-89.9018,0.1180,0.3104,-0.0000,0.0000,37.982,9.646,0.1210,-10.5434,10.5434
15.519,1111.72,315.91,25.45,320843.7773,4039046.0548,52,18.37,-89.9220,0.1179,0.0776,-0.0000,0.0000,37.988,9.651,0.0510,-0.6999,0.6999
15.621,1111.87,315.91,25.62,320843.7788,4039046.0548,52,1.81,-89.9273,0.1168,0.0138,-0.0000,0.0000,37.990,9.652,0.0050,-0.4598,0.4598
15.707,1111.88,315.91,25.56,320843.7790,4039046.0548,52,2.16,-89.9279,0.1179,0.0049,-0.0000,0.0000,37.990,9.653,0.0060,0.0097,0.0000
15.807,1111.89,315.91,25.14,320843.7791,4039046.0549,52,13.11,-89.9280,0.1237,0.0023,-0.0000,0.0000,37.995,9.653,0.0364,0.3042,0.0000
15.907,1111.89,315.91,25.08,320843.7791,4039046.0548,52,3.59,-89.9280,0.1229,0.0020,-0.0000,0.0000,37.995,9.653,0.0100,-0.2646,0.2646
